mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,Activity
-3.2731594147500003,2.3612373869969256,-3.19854865,4.03251005480828,-7.496548863499999,2.8065485842689815,-6.89226745,8.002223206329978,-2.9714109230900005,4.893133187373142,-2.93210265,5.71422098813864,hand_wash
-3.0535181643299993,3.0870037473551717,-2.5530908,4.336578992177729,-8.3914897918,3.2256087649081797,-8.307724,8.987192557779922,-1.3617242639900002,4.667126142552303,-1.4394067499999998,4.850510186514587,hand_wash
-3.063547310115,3.255388984280902,-2.9153376,4.464290735726719,-8.1085960603,2.5501936682312167,-7.84847915,8.498252783712182,-3.53028271105,4.9773459996856255,-3.58115305,6.0920439389848555,hand_wash
-3.1108669204850004,2.5775479954285268,-2.98060175,4.035842898003063,-7.226163099999999,2.1006571596284944,-7.15152825,7.5238374415977765,-5.238865709000001,4.505537721153323,-6.0492206500000005,6.902469465552736,hand_wash
-3.14450497595,1.9276427860444625,-2.9231213,3.6858023849374537,-7.353673929500001,2.325790684684198,-7.58622425,7.710951696050685,-3.2013807160480003,4.855125298532338,-3.71108265,5.805447350998068,hand_wash
-2.9286658191000003,2.6793968837527893,-2.816543,3.964890326645305,-8.086256543,2.5846082974490523,-8.219707,8.487304868460694,-1.466578240363,4.9087960294595705,-1.67411865,5.111423363570081,hand_wash
-3.16355137135,2.6428546407398144,-3.2117212,4.117986708088072,-7.920676885000001,2.2206667640666526,-7.6377175,8.22458670020679,-3.8160445071649995,4.44921200562491,-4.54035825,5.853093687470415,hand_wash
-3.41802816155,2.0725370467463224,-3.4206867,3.9946025176773423,-7.604306779999999,1.8365370367987557,-7.4059991499999995,7.8218594688507315,-4.6734375540999995,3.413664543856531,-4.9774494,5.782374828905983,hand_wash
-3.2514964647500006,2.2801142362970523,-3.39733535,3.968016580886906,-7.9398849125,1.9774808832941748,-7.7670485,8.181237737306017,-3.4693294835849997,4.335054743086289,-4.1194334999999995,5.54391406797574,hand_wash
-3.03273538985,2.205691568586143,-2.84887565,3.7467631182264474,-7.76026444465,2.6623977279169497,-7.64370485,8.202110954151268,-1.9570662607350005,5.334416868388474,-2.13096865,5.669553038646524,hand_wash
-3.1668145544159993,2.3925310605695476,-2.8584557999999998,3.965387531310414,-7.5666032164,2.9586397294129276,-7.3742652,8.121777240090564,-2.47303129945,5.174194794275815,-2.5686585,5.7231384849857285,hand_wash
-3.354811618166,2.1544580279754686,-3.4536181,3.9841237356184083,-7.23786280225,2.794280345464217,-7.416178,7.756005452550727,-4.894869036299999,3.741331252191807,-5.1971922,6.15526722599941,hand_wash
-3.6335679457000003,1.3844099712875249,-3.7032989,3.8871357102339306,-4.127103616873501,4.233987919670373,-4.52838315,5.9050829545236185,-0.0574684861999998,7.19258100658307,-2.3123914,7.174807178975916,hand_wash
-3.7530554595,1.0483241037811843,-3.77934085,3.8960125502260046,-0.15987352587350004,3.598772976388873,1.377735,3.593323064404886,6.8335774914,2.8905734276448465,7.66585875,7.416968315819622,hand_wash
-3.4679164156,1.7770887354884053,-3.6691700000000003,3.8947013258424237,-3.7098852145000007,5.5257674619659,-4.750521,6.644146583141297,2.1655646743,5.916770369477701,3.2069312500000002,6.286716241861065,hand_wash
-3.31803012025,2.7513831186988114,-3.20573365,4.305993776054225,-8.528957914,2.305887106020243,-8.648415499999999,8.833665879337135,-2.7296576554,4.607681709671274,-2.3375391,5.345615773663015,hand_wash
-3.43627821595,2.3685064384437338,-3.4045202999999997,4.170105707607085,-8.226700496,2.0235330418041686,-8.113128750000001,8.470703252522988,-2.6393474576100004,4.195034743121185,-2.51956055,4.9473710104970126,hand_wash
-3.2712194541399997,1.6442252769044274,-3.1853759,3.659349135372216,-8.2073846325,2.285599816489616,-8.070018000000001,8.518157617368255,-3.12374614376,2.9485029088469217,-3.1051428000000003,4.290453475696577,hand_wash
-3.0991911978899997,2.239724404313368,-3.0279034,3.8205064665982884,-8.2058099055,2.795623193563213,-8.4131045,8.666703392893318,-2.6892417011199994,3.6745863675572146,-2.7147547,4.546107453065416,hand_wash
-3.5610527406199997,2.614626700540765,-3.71108275,4.413976443156669,-8.1850391115,2.3338436700410887,-8.287964500000001,8.509668466021141,-2.63010866587,4.2894489065024235,-2.9464727,5.022434335675464,hand_wash
-3.66897232707,1.9620543290494954,-3.5560053,4.158337028307903,-8.088136608500001,1.6142445354053863,-8.104746500000001,8.246860632431204,-3.2521491297800003,3.485481172553114,-3.3614099,4.7607047872694155,hand_wash
-2.95148435625,1.5279668094650087,-3.0512549,3.3217870285677593,-8.244022442,2.000497235790746,-8.0748085,8.482092033729298,-2.8610125135199995,2.363515987410752,-2.863246,3.7072455254744754,hand_wash
-3.01527570125,1.6916168870090231,-2.9877868999999997,3.4553071366378862,-7.6781691505000005,2.5420603451767874,-7.489825,8.086039942284332,-4.02113001089,3.4752573713760526,-4.20625315,5.3090972201304885,hand_wash
-3.3626253922,1.675945056332793,-3.3584162500000003,3.7552626274277143,-7.3811867369,2.5994065764110865,-7.0700977,7.8233654920200575,-4.730900022749999,3.8658162754054066,-5.466033250000001,6.103378394223099,hand_wash
-3.11223209445,2.296824853740618,-3.10454405,3.8645848414081225,-8.0106098484,2.481352054565212,-7.82273245,8.384282475077077,-3.3181678201500007,4.267035898722997,-3.3266822,5.396924593401767,hand_wash
-3.35905082575,2.0009378391472388,-3.20872735,3.9072952185523837,-8.210570006,1.6763547330815136,-8.123307,8.37911535835353,-3.01095269299,3.410343844690317,-3.0285022,4.542920760121816,hand_wash
-3.2060629538,1.5359777622335244,-3.1686107999999997,3.5533464806255957,-8.282085281,1.8666324497438609,-8.063431999999999,8.488806260051023,-2.49701743519,2.26555882214258,-2.53333185,3.3678166613323803,hand_wash
-3.202727883,1.7426197120797002,-3.18597475,3.644037010812288,-7.668403458100001,2.548789875172195,-7.65568,8.078877383327551,-3.3949401783999997,3.746608460834446,-3.0686188000000003,5.0490106356509985,hand_wash
-3.3326816511999997,1.665077534438643,-3.2835719,3.723625621347958,-7.210391896599999,2.5030252744118258,-6.9581307,7.630436497951976,-4.3984473629064995,4.0814199058715985,-5.26545035,5.993416196966789,hand_wash
-3.0872580303250006,1.991641180293399,-3.182981,3.6712346103036615,-7.901259217,2.206004582955214,-7.83231265,8.201952276936678,-3.0597392232715004,4.015966922073315,-2.75067985,5.040769235148258,hand_wash
-3.2475926150250003,1.931261023603045,-3.25123895,3.775973793440145,-8.3443857585,1.6651024903950262,-8.177195000000001,8.508083048411066,-2.6865173453650004,3.530734159522738,-2.3926245,4.4295743287184655,hand_wash
-3.1914054548,1.4972850113405471,-3.13927185,3.5235950207261806,-8.359743838,1.4277132941836443,-8.2987425,8.480182218626894,-2.9140980926315,2.750076345278718,-2.65966915,4.002133555844406,hand_wash
-3.1151180856500003,1.6350294513180061,-3.10454405,3.5162359687153524,-7.736739376200001,2.2814040715646198,-7.990384,8.06448489925466,-3.7193695283815,3.74209134157547,-3.79790225,5.269434605278203,hand_wash
-3.20237462485,1.6042138592704371,-3.23926395,3.5799214842824627,-6.8354336657,2.485026098497711,-6.647376700000001,7.271013088617612,-5.1943782412,3.809404524126348,-6.40068985,6.4358814724126265,hand_wash
-3.0552126511249997,2.277712420490928,-3.25483155,3.807408350138004,-7.5296420495000005,2.3772734055944014,-7.792196000000001,7.8942182066573405,-3.861897149172,4.188510036755171,-4.376898049999999,5.689476938800405,hand_wash
-3.0726663542250003,2.275469219916244,-3.1955549000000003,3.820098152445649,-8.408506411,1.8234134737090788,-8.4490305,8.602975797737164,-2.677583921972,3.568668520817565,-2.7692413499999997,4.4543432395382165,hand_wash
-2.9465087009,1.6131651757062924,-3.1153216500000003,3.357261368909242,-8.285067103,1.3127461565476841,-8.153844,8.387909325951602,-3.3914673814699996,2.4199852159275905,-3.3691936499999997,4.16282329707334,hand_wash
-3.1017538601,1.7663988649605615,-3.1769933999999997,3.5672736275801076,-7.399724195000001,2.301135470248629,-7.5538915,7.747558744033026,-4.168926663515,3.920244905193914,-4.8942223,5.715892584879605,hand_wash
-3.3010494212999997,1.9159091282940481,-3.27758415,3.8143520459976057,-7.1723230945,2.7357142928701026,-7.0072282999999995,7.67391233991181,-4.340116687365,4.540370334482999,-5.7240968500000005,6.272838338449839,hand_wash
-3.2201875785649996,2.707118647875857,-3.0536499,4.2025536234476695,-8.0804486505,2.416107948065763,-7.9005709,8.432202566470417,-3.142080015345,4.465381773940168,-3.2919544,5.450926805409543,hand_wash
-3.0824020957150005,2.99980053057346,-2.7237359999999997,4.295929688295758,-8.099225594499998,2.1351545947049044,-8.051457,8.374577359376227,-3.432350397675,4.488088768871275,-3.2859667999999997,5.641210450399973,hand_wash
-3.0213171278999997,2.245302873502604,-2.9404852000000004,3.7609221284323553,-7.2277737825,2.3795201581566467,-7.330556,7.607530443787446,-4.605628566136001,4.406382935626634,-5.04929995,6.366391757637338,hand_wash
-2.90101530863,1.7609366326812654,-2.7488836,3.3913541773313582,-7.26648328885,2.8505888611568597,-7.250323,7.8030126847398575,-4.0739581634010005,4.646569974036694,-4.5134143,6.1708828037925745,hand_wash
-2.8079687902400003,2.0771742844786587,-2.542912,3.4896659539303787,-8.15137115035,2.5448902590030724,-8.126301,8.537501726440539,-3.177298770515,4.381272986977013,-3.48954345,5.403221511154113,hand_wash
-3.1413016221600003,1.6448140325248646,-2.9315039,3.543961345298196,-8.065707288,1.642587604166105,-7.9017682,8.230445773034997,-3.9646734336,3.299183515654203,-4.0409968,5.152555118163048,hand_wash
-2.8197044039000003,1.35810111961387,-2.7602599999999997,3.1282502110946973,-8.071120065,2.008095688850898,-7.9245207,8.315964475498273,-3.485238415,2.6530209104696643,-3.54462885,4.376095766893596,hand_wash
-2.83109272045,1.6828360652641237,-2.811753,3.2913315737290665,-7.728003590000001,2.522891957479629,-7.5880205499999995,8.127434921118883,-3.5805302418500005,3.660362194094768,-3.2739917,5.113849523382644,hand_wash
-3.2124396876935,1.9980324093137052,-3.2183075,3.780468435021367,-7.495429191,2.521544365350996,-7.428153,7.906190853615672,-4.050043878295,4.317982931572901,-5.26425285,5.912242140718099,hand_wash
-3.1625813543435,2.268850798246835,-3.03508855,3.8889415459508956,-8.219820788,2.3103626836585813,-8.1993495,8.536775775328108,-3.166814560445,3.855305632769173,-3.3661999,4.981744581439103,hand_wash
-2.94387417605,1.972102989243916,-2.92611515,3.5406411020601807,-8.454838048000001,2.064087163227386,-8.225694,8.701921624343758,-2.77758198225,2.83838463879793,-3.09376645,3.966245944100678,hand_wash
-3.0598350499499998,1.635185351177046,-2.9392878,3.467427361884168,-7.85323307065,2.8954242614473147,-7.99816735,8.367486713909958,-3.57265662475,3.8596276333216286,-3.79850105,5.252248775422816,hand_wash
-3.2116373712,1.5882582408417192,-3.0440698499999996,3.581140324322976,-7.332867182349999,3.046627112216018,-7.1706883999999995,7.9376613804741565,-4.5206831828,4.17668292934095,-5.307363199999999,6.147685200954713,hand_wash
-2.9808233502475003,1.648785881405492,-2.9907806,3.4044397855872273,-7.8472874527,2.573679311612913,-7.635921,8.256550516912741,-3.483621756,3.455879663223735,-3.6859349999999997,4.900919226464206,hand_wash
-2.9929062248975,1.7031577690820936,-3.1392719,3.441472116040311,-8.4203198445,2.085161998776168,-8.4807645,8.673404599234088,-2.4649481093700003,2.916181360719932,-2.8339067499999997,3.812815539972271,hand_wash
-3.15401319275,1.6209552541246164,-3.2775842,3.544313428047226,-8.127408957,2.5436211162044993,-8.282575999999999,8.514248921379457,-3.01392252988,3.379295320860621,-3.3374597,4.521754935573222,hand_wash
-2.8892797032999997,1.677696142528999,-2.7710376,3.338941183792361,-7.1556716965,2.5331197076787593,-7.0497402000000005,7.588692206451292,-5.37095703921,3.424476866382533,-5.716912,6.365185473840227,hand_wash
-2.60993062,1.6277735817024732,-2.3848407500000004,3.0737821068409583,-6.937539329,1.9875081264369983,-7.0353699,7.215253949190673,-6.1759710161,2.7841906636017,-6.1049050000000005,6.771674612290353,hand_wash
-2.8823281772500002,2.0273777369488393,-2.6357189500000002,3.521011915231717,-7.8983134195,2.435380428457546,-7.90835455,8.263460371709376,-3.9376336762,3.937978796096665,-4.1625440000000005,5.561932899762342,hand_wash
-3.06180496205,2.234997229017704,-3.14945065,3.787464346536114,-8.4324805955,2.067861021111683,-8.58854,8.681094282986674,-2.65695085485,3.8832295060314657,-2.9554541,4.697175947802995,hand_wash
-2.9873797186249997,1.7448120720721172,-3.0799951500000002,3.457395682340443,-8.3909688925,1.425587983797959,-8.222102,8.510610938643245,-2.7657925068500004,3.1802301012144727,-2.92072645,4.208669905104803,hand_wash
-2.7435786984624997,1.4239160474800576,-2.672243,3.0894373760244855,-8.5356819542,1.5368276077814866,-8.59333,8.672248631342086,-2.23499629255,2.4302714418397304,-1.99086,3.297255921570071,hand_wash
-2.7086473425424997,1.395089284080777,-2.762655,3.0452115142082947,-8.480764149199999,1.8759743140339462,-8.652008,8.684759281818728,-2.8145610848500002,3.1225313479373997,-2.51237545,4.198000132099748,hand_wash
-2.916056030205,1.3871938166129119,-2.89917125,3.227703196193819,-6.6518853256499995,3.2798816746948267,-7.31558715,7.412922100399865,0.7679869845999994,5.81396459963379,1.5274237,5.850040807762021,hand_wash
-3.39855068,1.238177381812504,-3.43685295,3.616015007880411,-1.9684785244,3.8870728948491067,0.302969975,4.34841312577879,6.619007717500001,2.641463103276962,7.6449025,7.124163379209397,hand_wash
-3.49691414065,1.7756849943903104,-3.34644105,3.9199107668905335,-3.2695669149750004,4.9953699174985475,0.454454965,5.9597835381065085,4.019070295050001,5.111857606238003,6.8928661,6.492561804255262,hand_wash
-3.2159543894499993,2.9939225569699324,-2.8279193,4.388748916350813,-7.931993366225,2.9584515055122123,-8.426876,8.463166777025757,-1.5158078589999997,5.270823720078909,-1.7405803999999998,5.471777429694295,hand_wash
-3.4238420683999995,3.3866422169724433,-3.3703913,4.80985376987666,-8.2245749095,2.1778663516790555,-8.2819775,8.506645565587172,-3.5396772139,5.088512635863146,-4.1517665,6.188118520173564,hand_wash
-3.5633819025499998,3.283819442828599,-3.4021252,4.8401697662225125,-8.197445298,2.099022933667751,-8.3502355,8.460613287663321,-3.8247563946999996,4.774105099851113,-4.19906775,6.107935869481672,hand_wash
-3.2713392285099996,3.2335678436895816,-3.1614256999999997,4.594055021735479,-8.267182288,2.0537379763257633,-8.392148500000001,8.517220993965493,-3.47216162165,4.578720428019399,-3.3153056999999997,5.737226131244218,hand_wash
-3.11016040616,2.8992362083732015,-3.06622375,4.246956615157241,-7.86923781938,2.39678902952785,-7.916138,8.224401408112643,-3.2174632585,4.8169308674479865,-3.3422497499999997,5.782635963525786,hand_wash
-3.2675730485999996,2.1845127572375183,-3.205135,3.927501640297289,-7.13449971988,2.74832643583462,-7.165898500000001,7.643076472199247,-4.2444835328,4.720472775073236,-5.2223402,6.339328778689187,hand_wash
-3.32523314535,2.4915794665357205,-3.29315185,4.1513978209521625,-7.696137791,2.6858741440584333,-7.736512,8.149134139047618,-3.9026962942299996,4.7932768990569405,-4.5301795,6.171844479478913,hand_wash
-3.0770732041999995,3.0799670596688196,-3.0746063,4.348234769099689,-8.486344529999998,2.1362380098295084,-8.3454455,8.749785068921868,-2.56044951048,4.944641674525377,-2.5506957999999997,5.557259718487442,hand_wash
-2.8383077157450005,2.6048363876667002,-2.9817992,3.8480173378946128,-8.1396834085,2.1617204929557112,-8.134684,8.420458200289728,-3.36380492505,4.607544796585529,-3.2560291,5.69548112814627,hand_wash
-2.9266420226415,2.5140967419690083,-2.8452833,3.8541292848749142,-7.8614120935,2.1659929917068608,-8.046667,8.152905501460856,-4.00362240555,4.343307061460423,-3.8895117,5.8990666223736845,hand_wash
-2.9898406117465,2.611097866364764,-2.4213647,3.9652099302615285,-6.7785399452499995,2.9843746531529134,-7.03836375,7.403415657612339,-5.66827475085,4.123758655251921,-6.1282562,7.003548898283992,hand_wash
-2.89400988491,2.6700651186270923,-2.73391475,3.9330515777163866,-7.16464106425,3.2178090538242565,-7.258705600000001,7.8507709946779345,-5.002818588349999,4.414495275256014,-5.677393650000001,6.664722313834363,hand_wash
-2.9672735186750003,3.065237875516481,-3.05424865,4.26068268613883,-8.42839109,2.153176827455804,-8.404124,8.69774487807228,-2.5750231982400003,4.445553092998076,-3.0147308500000003,5.127852578090131,hand_wash
-3.044189583565,2.892395332380959,-2.7644513,4.19418779094009,-7.719740710399999,2.2720632756365946,-7.73651195,8.045548881627724,-2.662740798815,5.126606615612172,-3.26501035,5.765489873025208,hand_wash
-3.0964788543,2.141822496887348,-2.757865,3.762000516382066,-7.0580507168999995,2.4664809557863596,-7.09524525,7.4745695920275645,-3.397550747525,5.4032080327699505,-5.45525585,6.371187867436532,hand_wash
-3.0535062207000006,2.427072010724796,-2.98778685,3.8968096428195054,-7.6327835585,2.52629962071616,-7.5419166,8.038013664809881,-3.3566378166000006,4.788281245489078,-4.00088015,5.837809223613096,hand_wash
-3.063607198825,2.905564402315903,-3.1153216500000003,4.217319295739618,-8.3831491285,2.1980977020167694,-8.150850250000001,8.665140775010158,-3.0396270514499997,4.318820998228368,-3.6553985,5.272408022201165,hand_wash
-3.122177391525,2.6109510177996276,-3.1608270000000003,4.065829749929529,-8.408709976499999,1.9642249426705964,-8.53585,8.633961558645769,-3.1644015934000005,3.842257815988276,-3.5069073,4.970167788235408,hand_wash
-3.06539747325,2.0849718095284655,-3.2129186499999998,3.704326332587782,-7.3277298884999995,2.3873559102239543,-7.0730915,7.704972175140353,-2.6296596013999998,4.808818991564552,-3.13747565,5.470304014622859,hand_wash
-3.180077002,1.6123952293657664,-3.2775841999999997,3.563665110872847,-6.803196687499999,2.517927659951247,-6.2108843,7.2520166209858345,-3.8840331265600003,5.079575606584162,-5.5594389500000005,6.384261212505741,hand_wash
-3.2063204311,2.3793537541352014,-3.28297305,3.989173896030352,-7.8733932125,2.3886029008097176,-8.029901500000001,8.226008593316012,-4.18109340096,4.275075371546042,-4.8918275,5.972137817631873,hand_wash
-3.240138088615,2.915911690344945,-3.2608191,4.354138619090409,-8.3868554485,2.061909735629448,-8.3023355,8.635366738774227,-3.1911779316999995,4.356567624665378,-3.81167365,5.391511815132209,hand_wash
-3.114585182115,2.5504829216424656,-3.1410682000000003,4.021576702559863,-8.030147254500001,2.301979712431518,-7.8742255,8.351998561567044,-3.886140732700001,4.347523179203622,-3.9218444999999997,5.823104223615983,hand_wash
-3.1094598509500004,2.0012294421481354,-2.96862665,3.6950825766672564,-7.42861412695,2.4278575413674894,-7.411986799999999,7.813406915494048,-4.2219284450700005,4.42192169427329,-4.71279975,6.10575992880694,hand_wash
-3.27280616013,2.4815165492872633,-3.0332921500000003,4.103461334562507,-7.71257958295,2.174978776280162,-7.8053685,8.011913868559747,-3.77665240202,4.491897886599157,-4.482877800000001,5.859979885306709,hand_wash
