mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
-2.9435808047650003,2.4977863388417916,-5.5331836775,5.093095796776513,1.0932725034309998,5.76602408242492,hand_wash
-3.5056799184735,3.300453848425508,-7.745062057499999,2.499621537713609,-4.171219902744,4.676219648391135,hand_wash
-3.6086657583735002,2.639054597542574,-6.818393080999999,2.2534562838611905,-5.863864008675,3.4706529112539175,hand_wash
-3.8165833755,1.5913751188928404,-6.223170825499999,1.3346587148734117,-6.2785496685,2.5022221911929474,hand_wash
-3.6830071312665003,2.1399028944137686,-7.002605969,2.0825045974174032,-5.2001083369000005,3.8758613850172803,hand_wash
-3.429224881523,2.9984474614416547,-8.0380268225,2.356118438488706,-3.39582636137,4.750636053808032,hand_wash
-3.4516422772814996,3.134374411066988,-8.160645871,2.2471226157789106,-3.0569011515700004,4.625679552573703,hand_wash
-3.22753431039,3.1336190475683643,-8.074724523999999,1.9283859309255462,-3.22025346033,4.579503137541456,hand_wash
-3.1343560579150007,2.8000999089248886,-7.7054783551499995,3.2176353049003006,-1.7621655650849999,5.487323794010029,hand_wash
-3.2910502061,2.5134485846348857,-7.86714218865,3.328163507293649,-1.49436045941,5.452413688205737,hand_wash
-3.4596895273999997,3.2729732564619214,-8.03955964091,2.363731355801299,-3.657284647505,4.917573180430962,hand_wash
-3.3510394725,3.1988744662173088,-7.58685305541,2.4580117234676053,-4.805007946450001,4.522765030765337,hand_wash
-2.9779912387499996,2.540743074667512,-7.630430441000001,2.8076911081017792,-2.16163684209,5.152830723944393,hand_wash
-3.36290680045,3.1722798732372213,-8.21193520115,3.415304853775988,-1.6026752280550003,5.181170169973187,hand_wash
-3.2957504525499997,3.625979559298781,-7.898451124850001,3.5630078241858656,-4.054235175815,4.806731229192256,hand_wash
-2.9916189036000005,2.9367088703126063,-7.299869866835,3.41464885432127,-1.8171252756999998,5.7307692343672425,hand_wash
-3.5734829096599996,2.9692945024431885,-7.883003217634999,3.3002622356885536,-1.4799125299499998,5.482825582080029,hand_wash
-3.6008939123065,3.2360850696938064,-8.184488270500001,2.6739645553236953,-3.66509837065,4.320787571962055,hand_wash
-3.2582384606465,2.3835655815151817,-7.770407349499999,1.9278731920189693,-3.7964891429,3.858936300293461,hand_wash
-2.94216174365,1.8654292714394796,-7.752169288999999,1.9316485263374104,-3.272512768975,4.1582945506281215,hand_wash
-2.8188900972435,2.180294609317156,-8.020387524895,2.7983622351948334,-0.8437953111450001,4.910973933638461,hand_wash
-2.9504485204435,2.679058016029264,-8.201439035895,2.697170716981643,-0.9859816517199999,5.149226838310016,hand_wash
-2.96461505734,3.013237390718586,-8.218814911,2.0790288529784497,-3.1759934992500005,4.7519018810475036,hand_wash
-3.06546932064,2.6560688366768708,-7.3993350333,2.6875227453439754,-2.4837370639500005,5.255684835222211,hand_wash
-3.08579704152,2.4289280167251954,-7.7663178857999995,2.720064622880157,-1.9356847500400003,5.1203747675571005,hand_wash
-3.0192873518199996,2.3569921625086594,-8.1417251855,2.0021813771182715,-3.5363840740900003,4.193701351892012,hand_wash
-2.9936486831400004,2.399868466695661,-7.652105357,2.143491774807905,-4.3133703055499995,4.218694790536521,hand_wash
-2.9993967230800003,3.0645832410407934,-8.0653899685,2.4458237286126567,-3.4549354058199997,4.933205434726285,hand_wash
-3.0389624438,2.9526238241248848,-7.825019798,2.6179915612474796,-4.15047303017,4.841603352588208,hand_wash
-3.0139165341100007,2.3816206205143358,-7.475053509325001,2.977230951809521,-2.0084633796849998,5.43517995027314,hand_wash
-3.0782108271799995,2.5130838665735737,-7.884871292625,2.998657913754126,-0.7274093475850001,4.747134377929243,hand_wash
-3.3632600650100004,2.683143111991194,-8.1876017858,2.2888631974943725,-3.320293413,3.922863261023054,hand_wash
-3.4464091456799997,2.424336611332551,-7.8735488805,1.822443396081091,-4.08105940025,3.7240265264512287,hand_wash
-3.2549393074,2.3555312607238004,-7.604300782,2.159309486383372,-4.330889857779999,4.037104699221749,hand_wash
-3.0023964624,2.5133605621906105,-7.58928400645,3.201255102964185,-2.06756047853,5.59729111937712,hand_wash
-3.16341962118,2.9778370174028654,-7.965002687449999,3.3519768783050052,-1.4113371150465002,5.740800234196882,hand_wash
-3.2753329157115,3.003087446485223,-8.380424802,2.382479951912034,-3.2145772679965,4.659653349669308,hand_wash
-2.9945048892715,2.53716853123125,-7.740571403699999,2.7148859939900425,-3.857334674,4.746131640292069,hand_wash
-2.8711015040400003,2.477544717849537,-7.565303874399999,3.0494228581074743,-2.3023682183,5.3733425174294345,hand_wash
-3.090407461965,2.425965700737589,-7.8748122592000005,2.4531248969925903,-2.31007415915,4.527078104617415,hand_wash
-3.4916750169650004,2.01328665534364,-7.164072264500001,1.723839695469784,-5.26544445955,3.452462598245784,hand_wash
-3.2731594147500003,2.3612373869969256,-7.496548863499999,2.8065485842689815,-2.9714109230900005,4.893133187373142,hand_wash
-3.0535181643299993,3.0870037473551717,-8.3914897918,3.2256087649081797,-1.3617242639900002,4.667126142552303,hand_wash
-3.063547310115,3.255388984280902,-8.1085960603,2.5501936682312167,-3.53028271105,4.9773459996856255,hand_wash
-3.1108669204850004,2.5775479954285268,-7.226163099999999,2.1006571596284944,-5.238865709000001,4.505537721153323,hand_wash
-3.14450497595,1.9276427860444625,-7.353673929500001,2.325790684684198,-3.2013807160480003,4.855125298532338,hand_wash
-2.9286658191000003,2.6793968837527893,-8.086256543,2.5846082974490523,-1.466578240363,4.9087960294595705,hand_wash
-3.16355137135,2.6428546407398144,-7.920676885000001,2.2206667640666526,-3.8160445071649995,4.44921200562491,hand_wash
-3.41802816155,2.0725370467463224,-7.604306779999999,1.8365370367987557,-4.6734375540999995,3.413664543856531,hand_wash
-3.2514964647500006,2.2801142362970523,-7.9398849125,1.9774808832941748,-3.4693294835849997,4.335054743086289,hand_wash
-3.03273538985,2.205691568586143,-7.76026444465,2.6623977279169497,-1.9570662607350005,5.334416868388474,hand_wash
-3.1668145544159993,2.3925310605695476,-7.5666032164,2.9586397294129276,-2.47303129945,5.174194794275815,hand_wash
-3.354811618166,2.1544580279754686,-7.23786280225,2.794280345464217,-4.894869036299999,3.741331252191807,hand_wash
-3.6335679457000003,1.3844099712875249,-4.127103616873501,4.233987919670373,-0.0574684861999998,7.19258100658307,hand_wash
-3.7530554595,1.0483241037811843,-0.15987352587350004,3.598772976388873,6.8335774914,2.8905734276448465,hand_wash
-3.4679164156,1.7770887354884053,-3.7098852145000007,5.5257674619659,2.1655646743,5.916770369477701,hand_wash
-3.31803012025,2.7513831186988114,-8.528957914,2.305887106020243,-2.7296576554,4.607681709671274,hand_wash
-3.43627821595,2.3685064384437338,-8.226700496,2.0235330418041686,-2.6393474576100004,4.195034743121185,hand_wash
-3.2712194541399997,1.6442252769044274,-8.2073846325,2.285599816489616,-3.12374614376,2.9485029088469217,hand_wash
-3.0991911978899997,2.239724404313368,-8.2058099055,2.795623193563213,-2.6892417011199994,3.6745863675572146,hand_wash
-3.5610527406199997,2.614626700540765,-8.1850391115,2.3338436700410887,-2.63010866587,4.2894489065024235,hand_wash
-3.66897232707,1.9620543290494954,-8.088136608500001,1.6142445354053863,-3.2521491297800003,3.485481172553114,hand_wash
-2.95148435625,1.5279668094650087,-8.244022442,2.000497235790746,-2.8610125135199995,2.363515987410752,hand_wash
-3.01527570125,1.6916168870090231,-7.6781691505000005,2.5420603451767874,-4.02113001089,3.4752573713760526,hand_wash
-3.3626253922,1.675945056332793,-7.3811867369,2.5994065764110865,-4.730900022749999,3.8658162754054066,hand_wash
-3.11223209445,2.296824853740618,-8.0106098484,2.481352054565212,-3.3181678201500007,4.267035898722997,hand_wash
-3.35905082575,2.0009378391472388,-8.210570006,1.6763547330815136,-3.01095269299,3.410343844690317,hand_wash
-3.2060629538,1.5359777622335244,-8.282085281,1.8666324497438609,-2.49701743519,2.26555882214258,hand_wash
-3.202727883,1.7426197120797002,-7.668403458100001,2.548789875172195,-3.3949401783999997,3.746608460834446,hand_wash
-3.3326816511999997,1.665077534438643,-7.210391896599999,2.5030252744118258,-4.3984473629064995,4.0814199058715985,hand_wash
-3.0872580303250006,1.991641180293399,-7.901259217,2.206004582955214,-3.0597392232715004,4.015966922073315,hand_wash
-3.2475926150250003,1.931261023603045,-8.3443857585,1.6651024903950262,-2.6865173453650004,3.530734159522738,hand_wash
-3.1914054548,1.4972850113405471,-8.359743838,1.4277132941836443,-2.9140980926315,2.750076345278718,hand_wash
-3.1151180856500003,1.6350294513180061,-7.736739376200001,2.2814040715646198,-3.7193695283815,3.74209134157547,hand_wash
-3.20237462485,1.6042138592704371,-6.8354336657,2.485026098497711,-5.1943782412,3.809404524126348,hand_wash
-3.0552126511249997,2.277712420490928,-7.5296420495000005,2.3772734055944014,-3.861897149172,4.188510036755171,hand_wash
-3.0726663542250003,2.275469219916244,-8.408506411,1.8234134737090788,-2.677583921972,3.568668520817565,hand_wash
-2.9465087009,1.6131651757062924,-8.285067103,1.3127461565476841,-3.3914673814699996,2.4199852159275905,hand_wash
-3.1017538601,1.7663988649605615,-7.399724195000001,2.301135470248629,-4.168926663515,3.920244905193914,hand_wash
-3.3010494212999997,1.9159091282940481,-7.1723230945,2.7357142928701026,-4.340116687365,4.540370334482999,hand_wash
-3.2201875785649996,2.707118647875857,-8.0804486505,2.416107948065763,-3.142080015345,4.465381773940168,hand_wash
-3.0824020957150005,2.99980053057346,-8.099225594499998,2.1351545947049044,-3.432350397675,4.488088768871275,hand_wash
-3.0213171278999997,2.245302873502604,-7.2277737825,2.3795201581566467,-4.605628566136001,4.406382935626634,hand_wash
-2.90101530863,1.7609366326812654,-7.26648328885,2.8505888611568597,-4.0739581634010005,4.646569974036694,hand_wash
-2.8079687902400003,2.0771742844786587,-8.15137115035,2.5448902590030724,-3.177298770515,4.381272986977013,hand_wash
-3.1413016221600003,1.6448140325248646,-8.065707288,1.642587604166105,-3.9646734336,3.299183515654203,hand_wash
-2.8197044039000003,1.35810111961387,-8.071120065,2.008095688850898,-3.485238415,2.6530209104696643,hand_wash
-2.83109272045,1.6828360652641237,-7.728003590000001,2.522891957479629,-3.5805302418500005,3.660362194094768,hand_wash
-3.2124396876935,1.9980324093137052,-7.495429191,2.521544365350996,-4.050043878295,4.317982931572901,hand_wash
-3.1625813543435,2.268850798246835,-8.219820788,2.3103626836585813,-3.166814560445,3.855305632769173,hand_wash
-2.94387417605,1.972102989243916,-8.454838048000001,2.064087163227386,-2.77758198225,2.83838463879793,hand_wash
-3.0598350499499998,1.635185351177046,-7.85323307065,2.8954242614473147,-3.57265662475,3.8596276333216286,hand_wash
-3.2116373712,1.5882582408417192,-7.332867182349999,3.046627112216018,-4.5206831828,4.17668292934095,hand_wash
-2.9808233502475003,1.648785881405492,-7.8472874527,2.573679311612913,-3.483621756,3.455879663223735,hand_wash
-2.9929062248975,1.7031577690820936,-8.4203198445,2.085161998776168,-2.4649481093700003,2.916181360719932,hand_wash
-3.15401319275,1.6209552541246164,-8.127408957,2.5436211162044993,-3.01392252988,3.379295320860621,hand_wash
-2.8892797032999997,1.677696142528999,-7.1556716965,2.5331197076787593,-5.37095703921,3.424476866382533,hand_wash
-2.60993062,1.6277735817024732,-6.937539329,1.9875081264369983,-6.1759710161,2.7841906636017,hand_wash
-2.8823281772500002,2.0273777369488393,-7.8983134195,2.435380428457546,-3.9376336762,3.937978796096665,hand_wash
-3.06180496205,2.234997229017704,-8.4324805955,2.067861021111683,-2.65695085485,3.8832295060314657,hand_wash
-2.9873797186249997,1.7448120720721172,-8.3909688925,1.425587983797959,-2.7657925068500004,3.1802301012144727,hand_wash
-2.7435786984624997,1.4239160474800576,-8.5356819542,1.5368276077814866,-2.23499629255,2.4302714418397304,hand_wash
-2.7086473425424997,1.395089284080777,-8.480764149199999,1.8759743140339462,-2.8145610848500002,3.1225313479373997,hand_wash
-2.916056030205,1.3871938166129119,-6.6518853256499995,3.2798816746948267,0.7679869845999994,5.81396459963379,hand_wash
-3.39855068,1.238177381812504,-1.9684785244,3.8870728948491067,6.619007717500001,2.641463103276962,hand_wash
-3.49691414065,1.7756849943903104,-3.2695669149750004,4.9953699174985475,4.019070295050001,5.111857606238003,hand_wash
-3.2159543894499993,2.9939225569699324,-7.931993366225,2.9584515055122123,-1.5158078589999997,5.270823720078909,hand_wash
-3.4238420683999995,3.3866422169724433,-8.2245749095,2.1778663516790555,-3.5396772139,5.088512635863146,hand_wash
-3.5633819025499998,3.283819442828599,-8.197445298,2.099022933667751,-3.8247563946999996,4.774105099851113,hand_wash
-3.2713392285099996,3.2335678436895816,-8.267182288,2.0537379763257633,-3.47216162165,4.578720428019399,hand_wash
-3.11016040616,2.8992362083732015,-7.86923781938,2.39678902952785,-3.2174632585,4.8169308674479865,hand_wash
-3.2675730485999996,2.1845127572375183,-7.13449971988,2.74832643583462,-4.2444835328,4.720472775073236,hand_wash
-3.32523314535,2.4915794665357205,-7.696137791,2.6858741440584333,-3.9026962942299996,4.7932768990569405,hand_wash
-3.0770732041999995,3.0799670596688196,-8.486344529999998,2.1362380098295084,-2.56044951048,4.944641674525377,hand_wash
-2.8383077157450005,2.6048363876667002,-8.1396834085,2.1617204929557112,-3.36380492505,4.607544796585529,hand_wash
-2.9266420226415,2.5140967419690083,-7.8614120935,2.1659929917068608,-4.00362240555,4.343307061460423,hand_wash
-2.9898406117465,2.611097866364764,-6.7785399452499995,2.9843746531529134,-5.66827475085,4.123758655251921,hand_wash
-2.89400988491,2.6700651186270923,-7.16464106425,3.2178090538242565,-5.002818588349999,4.414495275256014,hand_wash
-2.9672735186750003,3.065237875516481,-8.42839109,2.153176827455804,-2.5750231982400003,4.445553092998076,hand_wash
-3.044189583565,2.892395332380959,-7.719740710399999,2.2720632756365946,-2.662740798815,5.126606615612172,hand_wash
-3.0964788543,2.141822496887348,-7.0580507168999995,2.4664809557863596,-3.397550747525,5.4032080327699505,hand_wash
-3.0535062207000006,2.427072010724796,-7.6327835585,2.52629962071616,-3.3566378166000006,4.788281245489078,hand_wash
-3.063607198825,2.905564402315903,-8.3831491285,2.1980977020167694,-3.0396270514499997,4.318820998228368,hand_wash
-3.122177391525,2.6109510177996276,-8.408709976499999,1.9642249426705964,-3.1644015934000005,3.842257815988276,hand_wash
-3.06539747325,2.0849718095284655,-7.3277298884999995,2.3873559102239543,-2.6296596013999998,4.808818991564552,hand_wash
-3.180077002,1.6123952293657664,-6.803196687499999,2.517927659951247,-3.8840331265600003,5.079575606584162,hand_wash
-3.2063204311,2.3793537541352014,-7.8733932125,2.3886029008097176,-4.18109340096,4.275075371546042,hand_wash
-3.240138088615,2.915911690344945,-8.3868554485,2.061909735629448,-3.1911779316999995,4.356567624665378,hand_wash
-3.114585182115,2.5504829216424656,-8.030147254500001,2.301979712431518,-3.886140732700001,4.347523179203622,hand_wash
-3.1094598509500004,2.0012294421481354,-7.42861412695,2.4278575413674894,-4.2219284450700005,4.42192169427329,hand_wash
-3.27280616013,2.4815165492872633,-7.71257958295,2.174978776280162,-3.77665240202,4.491897886599157,hand_wash
-3.1258357913999997,2.9218355599277714,-8.238142678500001,1.9210540774500884,-3.216714807295,4.701602060020633,hand_wash
-2.8979496793199995,2.888638290711099,-8.2042591443,2.194399670855669,-3.2383777647249996,4.636117417463645,hand_wash
-2.99105604965,2.436321205752151,-7.600414817,2.812421619420151,-3.7644138704299994,4.828062604991405,hand_wash
-3.2184871104499995,1.9233272163732547,-7.1932674967,2.915968655824301,-4.12773831734,4.764128157965382,hand_wash
-3.4570969364,2.4487955082545905,-7.8941999145,2.442829533529718,-3.9942818440899996,4.555422276746988,hand_wash
-3.3337773795500003,2.7352390442377823,-8.317124432,2.005884421926418,-3.3910842076,4.27033560274237,hand_wash
-3.0946167139,2.2729448963295833,-7.7662759351499995,2.3178828318824656,-3.3487103118999992,4.423925880137266,hand_wash
-3.2175291163,1.7149591651097125,-7.101304761150001,2.7133561649639004,-4.259841607419999,4.791680900063776,hand_wash
-3.5304384146999994,2.466912741343876,-7.3292866949999995,2.478422441553858,-4.7194817919915,4.2513967700834066,hand_wash
-3.417064187425,2.8776639054677404,-8.000904054,1.9876943802759905,-3.4172617603715003,4.506737752116855,hand_wash
-3.0811207746749996,2.428325595192402,-7.822349344,1.928655684547671,-3.57997338505,4.500249472115072,hand_wash
-3.2750395089,2.164296943260737,-6.985212171230001,2.4632921992888823,-4.477638667700001,4.873510971034743,hand_wash
-3.2695429516499996,2.270926026805481,-7.31882042273,2.697370144833903,-3.6120007786,5.03868219041581,hand_wash
-3.376282989315,2.5888598722582588,-8.046870438500001,1.96427180311769,-3.1278296451000007,4.432082643725942,hand_wash
-3.30835424494,2.7281569532096674,-8.0681741135,1.9167737951981794,-3.1812385922099997,4.284043297834733,hand_wash
-3.087587338575,2.2158741968562854,-7.8496765105,2.2078078022654055,-3.4548815522725,4.484600535354002,hand_wash
-3.2392040449,1.6603720590675743,-7.096239325000002,2.6523110389512423,-4.4299239463325,4.398959319830875,hand_wash
-3.21454132864,2.319392373474758,-7.5379766925,2.767782762462825,-3.9398550352300004,4.484461615447691,hand_wash
-3.27836261869,2.8171540771467116,-8.388945081,2.1558015144806357,-2.92236090751,4.356999372873218,hand_wash
-3.1128248518500006,2.369598563770888,-7.714178265499999,2.2438279952397537,-2.553737479425,4.595805632074912,hand_wash
-3.1649584363,1.5503271461929684,-7.2238578985,2.395131536702187,-3.146193468175001,4.983577703628764,hand_wash
-3.5708603582499996,0.8899583381506174,-3.5458443763565,4.288280477211915,1.7492863499000004,6.837590231241688,hand_wash
-3.4192316687599997,1.2149450244289408,-1.1917138263065,4.320595999749558,6.460726844565,2.9989822477475596,hand_wash
-3.53242627358,3.0970428244497463,-5.32814606045,5.257926598644707,0.6453439924650002,6.8702573964785145,hand_wash
-3.5572746254700003,3.734764290381491,-7.847467095,2.912873882039306,-4.146275793675,5.585539497828206,hand_wash
-3.18692677305,2.7375724984390035,-7.622874154275,3.2330998835001745,-1.8290225586749997,5.397397458958132,hand_wash
-3.498913977065,2.710985107083523,-7.8209602326250005,3.4730480213349746,-1.48643294955,5.457484833656166,hand_wash
-3.7858133565150003,2.7212794916504377,-7.86344788235,2.9763535615859675,-3.55838229688,4.674450796149221,hand_wash
-3.948608821,2.7077247846104804,-7.2394674756500015,2.7703576900443108,-4.28947998488,4.552482413132023,hand_wash
-3.8760756563500003,3.037268028600849,-6.58366923315,2.586318786024607,-5.826172417875,4.251897576749061,hand_wash
-3.3350946311,2.641555661283675,-7.236174330500001,2.6177263348934567,-3.6194433291985,4.964209998358261,hand_wash
-3.2870146174249997,2.5506435746302216,-7.820074099799999,3.1556103990315796,-1.3240626144735002,5.143583987707363,hand_wash
-3.5273368587749996,2.5310797886099867,-7.52782183885,3.8918978501975645,-1.5026771687000002,5.336616849629532,hand_wash
-3.542209942075,2.84887975867878,-7.729015403549999,3.478503929757422,-1.92597292192,4.849101601582218,hand_wash
-3.410202456024999,3.082153889135105,-7.5988640481499985,2.5801197741307593,-3.11904591772,4.860507153244308,hand_wash
-3.1227761572299992,2.6032435537991674,-7.398784150199999,3.008245929089391,-1.5109699178999998,5.076066305350623,hand_wash
-3.40799304803,2.9809219164611513,-7.903139343550001,3.228056284925085,-1.2149993983000003,4.964852952475251,hand_wash
-3.90801922957,2.896236589270967,-7.751863929000001,2.953224078370561,-3.08786874948,5.037390420310965,hand_wash
-3.7660245023149996,2.4994745055752774,-7.596079887999999,2.4646185186680554,-3.2469220019800002,4.472194718083877,hand_wash
-3.7539655857090004,2.5843292419218775,-6.822117340525,3.145749315379215,-4.79731393377,3.938610681055457,hand_wash
-3.8597476148739998,3.099091826022481,-6.536738767225,4.032893830899619,-5.015631916869999,4.6533912776861905,hand_wash
-3.82555272596,3.7596112859206308,-7.47262258685,3.6529773194852133,-3.9543149351000006,5.592630230351321,hand_wash
-3.7236805644550004,3.309389762946664,-6.155679194654999,3.30382899363699,-5.726353971149999,4.743152272717106,hand_wash
-3.623760357605,2.6589784796051297,-5.921087032505,3.38540782826011,-4.0871187758,5.593774590784385,hand_wash
-3.615587357805,2.976587956174464,-7.824923957999999,3.199782138926804,-1.9139020070000001,5.757456030623266,hand_wash
-3.5499757985550002,2.6726096589088826,-7.8318275796500005,3.065905346667366,-0.33583562235000014,5.319063284232505,hand_wash
-3.36625385185,1.5550768028876536,-7.46326404165,2.7895546919215812,-0.8277905864249999,4.806500538834427,hand_wash
-3.3369806954964996,2.280965822932773,-7.7229680185000005,3.7318850591460007,-1.1208092476749998,5.169704257062275,hand_wash
-3.3735047276,3.184044125969387,-7.8755427440000005,3.9177024619317433,-0.8706375049919999,5.571030718231026,hand_wash
-3.4160462680035,3.183612334479825,-7.4762091422,3.846438530911702,-2.196137124442,5.8869503926521665,hand_wash
-3.65453634395,2.976807266903435,-7.4085677811999995,3.772610514591468,-2.22932008829,6.072418865403662,hand_wash
-3.5516463208999998,3.1538229735898153,-7.871243629,3.0088378617986224,-3.45379178923,5.149285109469451,hand_wash
-3.2839968942500004,3.2996406972726975,-7.66748139625,4.092492301224676,-2.4793122658150004,5.835270648662217,hand_wash
-3.4839391034435,3.4071323448745305,-7.871429298400001,4.1235592776139915,-2.3786794971384997,5.679986384391541,hand_wash
-3.5080988701935003,3.15344254714989,-7.791788875350001,3.03729811493138,-3.8445990599125004,4.996040334690628,hand_wash
-3.291607073006501,3.1580861248310477,-7.508883175400001,3.676220053029192,-1.6308406143990002,5.842939493556228,hand_wash
-3.1585936691129994,3.0031940813905256,-7.8933377272000005,3.555437398847126,-0.9180469106500001,4.896468771101917,hand_wash
-2.9967202885815,2.405235014171018,-7.816613306520001,2.8266257867644833,-2.7864136103875,4.328168956634096,hand_wash
-3.128913395175,2.7727995737450586,-7.30806083917,3.420590170227497,-1.9811541402375001,5.509093536177031,hand_wash
-3.3477283632,2.8601983732499576,-7.26353142015,3.5288503820863824,-1.58203013248,5.857467730987806,hand_wash
-3.4733830631499996,2.587332228533601,-7.220235443500001,3.0638535329363656,-3.4719220857600006,5.11853594833147,hand_wash
-3.483531972445,2.806605449900532,-7.121069681865,3.728851376358397,-2.22121296618,5.664019502706618,hand_wash
-3.387485716844,3.1016313667532565,-7.550843946865,3.8110546280161732,-1.3377860565500002,5.672808883452269,hand_wash
-3.5059313984339995,2.6745732869857206,-6.9000632263,3.7581482271632383,-1.4868580423999997,6.52151038893379,hand_wash
-3.8499699403349994,1.550033514527487,-2.5921835194350002,4.579762429268307,4.046559148000001,6.298528533858907,hand_wash
-3.7728862355,0.9086914824505221,0.956924065965,1.3409121485646676,7.574764193,1.0408999878457543,hand_wash
