mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,label
-16.7601311295,6.4680183127201625,-17.7171565,17.95906679277211,-11.482160970550002,18.768486181909232,-13.86895925,21.962122250509783,-4.65415762832,4.413443718458925,-4.62238765,6.406424607998893,active
-16.2390767045,5.322959801467022,-17.086668000000003,17.08507663891,-12.96569583525,16.60538226076103,-14.3300005,21.034954122081803,-4.27927122285,4.124310886703584,-4.9403267500000005,5.9360805913871255,active
-16.9118436615,5.81025786060167,-17.7997855,17.877381154846695,-12.551608895080001,17.434235891335984,-16.763939,21.44704418012481,-4.23788529535,4.580114248537399,-4.94212295,6.231551257395769,active
-16.3214054515,6.20513519713337,-16.801661,17.45564264680289,-10.96199852963,19.575344864817875,-16.38852,22.392935665233335,-4.162088915215,4.699456544027246,-5.214556249999999,6.268767940218402,active
-15.17659811,5.599747534268469,-15.6298975,16.17187425061683,-10.100378345949999,20.008701259059098,-14.143788,22.3688182114129,-4.375048053675,4.091106916503536,-5.0283434499999995,5.982851786164953,active
-15.260812957,6.250273495271509,-15.95562,16.485235857591,-9.57991672165,19.892421172576476,-12.9570555,22.03417078994311,-5.37299279481,3.1950413127682316,-5.455854649999999,6.247103258184904,active
-16.184236708,7.225988136837029,-16.950150999999998,17.716753310116264,-9.38288445663,20.251279585811748,-12.2241795,22.273353451262583,-6.4912513555,2.8488618387496047,-6.520440799999999,7.08602694517054,active
-16.6463497035,7.1713002370458465,-17.7842175,18.1182606175543,-9.41569622603,20.11010818862327,-12.2211855,22.159641344620574,-6.576765527549998,3.8562494101449,-6.42224475,7.619064970194617,active
-15.430997006350001,7.540029567709889,-16.0550135,17.166346561295807,-9.8213347293,19.013734387293834,-11.92061125,21.358209211887626,-6.42481351205,4.30493112252569,-5.4816009999999995,7.72774213302062,active
-14.230631283850002,6.933681854033679,-14.839541,15.822339620599143,-8.9186457721,18.632269581426275,-10.8398585,20.614749690800647,-5.915099490999999,3.094120874790066,-5.25467265,6.671890141204443,active
-14.638592960999999,5.91001391806279,-15.2538795,15.78106546044899,-7.971990249475,18.947825462144287,-10.8727895,20.512864691039336,-5.19865333985,2.537499474726922,-5.1792297000000005,5.782102179506323,active
-15.335399868,6.009680978673066,-15.706538,16.465423567268232,-9.263103402325001,19.36416351976707,-12.227173,21.421976083413533,-5.1429391873,3.8455258376012136,-4.900809000000001,6.415913972855793,active
-14.969692347499999,6.010171008192791,-15.4556595,16.125545998470333,-9.733054187350001,19.5182900938982,-12.619358,21.766744675364485,-5.1062594719500005,3.841960928323906,-4.757706499999999,6.384414323238486,active
-15.299714077000003,6.237811597978271,-16.0268725,16.51656722512777,-9.88320992355,19.702854210171022,-13.3636105,21.99862018627702,-5.485756296100001,3.281881233136532,-5.1283355,6.388302814243583,active
-15.597361150000001,6.08458957512451,-16.6825085,16.73663030570236,-10.29491973635,19.70501833313024,-14.603631499999999,22.188548423665363,-4.990759636985,3.511403568410334,-4.96667175,6.09721141172768,active
-15.479909408,5.880431302755973,-16.8375865,16.55397747445571,-10.501202777849999,19.326146516029784,-14.676679499999999,21.95239620735694,-4.92768081706,3.4190840883079447,-4.897216,5.992805983654658,active
-16.353055666499998,6.652268517602479,-17.7446995,17.648054926245596,-10.7998857289,19.15670236052296,-13.185181,21.949530310699487,-5.267623909225,3.4211118529132625,-5.383405,6.276412026598618,active
-16.0001674775,7.020934931206824,-17.5207655,17.465749883121184,-10.8792446655,18.960836151439516,-12.6882145,21.81911330727574,-5.2530861581,3.1171081115824264,-5.3558623,6.10431776276582,active
-15.382072820499998,6.211747596438343,-16.6819095,16.583155411923663,-11.32946641515,18.02769560385121,-13.231285499999998,21.253932083104115,-5.66614918105,2.3175229935361035,-5.4295094,6.119583711606067,active
-16.2850550725,7.014670551155016,-17.147741500000002,17.724632397905836,-11.2451258663,18.156934035122696,-13.115725999999999,21.31850693732906,-5.9311041992,2.9561660999497548,-5.65583865,6.623686318222471,active
-15.734942987,7.550057062606818,-16.360377999999997,17.44439095080469,-10.193454733700001,19.5750682758115,-13.244458,22.02666340871125,-5.823082813349999,3.1285202936492014,-5.5797967,6.606587203902494,active
-14.473785589499998,6.139115984249712,-15.4610485,15.715940017496498,-9.656467339235,19.698303268997545,-13.667179,21.893615448178597,-5.6066149523065,2.5690678698867937,-5.6989488,6.164514611460586,active
-15.132008824,5.777074552404258,-15.707736,16.19214033047301,-9.769895547485,19.620614381980136,-12.709769999999999,21.874517713346304,-5.8608702495565,3.004870578524807,-6.06059665,6.58284900630814,active
-15.575949608999998,6.062714739121795,-16.144827,16.708768167642763,-9.63973222965,20.11499037899947,-12.157119,22.260148499434095,-5.8329263530010005,3.2218244291990232,-5.5229151000000005,6.659675797578607,active
-15.118854161000002,6.663982972203805,-15.889158,16.515640370574197,-8.14407839245,19.381862874410412,-10.280621,20.97866388267869,-5.143268510851,3.2193633333906626,-5.1540820499999995,6.063471756818019,active
-15.525025581999998,6.60840131001375,-16.507073,16.866506228516176,-7.286200277400001,18.171442806850738,-10.4207295,19.5355839814585,-5.228112062099999,3.289394784767686,-5.2798204,6.172452769659893,active
-15.878464647000001,6.296975516028351,-16.98428,17.075692685576243,-8.294778989100001,18.628870540609412,-11.630214500000001,20.34952092823578,-5.8380696600499995,3.2428574688175367,-5.652246,6.6743240328775375,active
-14.195849607,6.446055726367021,-14.6359645,15.584159339529803,-8.57697225225,19.14711021197495,-10.856024999999999,20.93664785341804,-5.04346805785,3.303036388551307,-5.3528686,6.024289932243206,active
-13.8367463045,5.645390515514088,-14.526991,14.938762672905263,-9.254223913999999,19.669034178356767,-11.811039000000001,21.692791688306723,-4.13307322435,3.6146854885607445,-4.231400750000001,5.4847894857637405,active
-14.9343718025,5.691010550795105,-15.918496999999999,15.976893447072932,-10.159535333275,20.08827595547399,-13.8515955,22.46635918205309,-3.995730835201,3.8839340270205884,-4.1643403,5.56555331624747,active
-15.5174992005,6.4301523011643225,-16.458575000000003,16.790857803001195,-10.255569609025,19.94736837788783,-13.854589,22.384921837761706,-4.686167079101,3.635563134910772,-4.90619755,5.925486866463602,active
-15.058954764,6.2237073587355765,-15.639477,16.28843083924728,-11.171496929,19.11775828029666,-15.1712505,22.10121222671256,-4.95351113187,3.471943307989797,-5.1864147,6.0441203591412425,active
-14.8066933145,6.1105559459434335,-15.3658465,16.012194303352715,-11.989018865999999,18.163476416380107,-16.692688,21.7255354253942,-3.4868251026199992,4.728936857987601,-4.4780879,5.865916713017707,active
-15.064738702500001,5.723750311062584,-15.698155,16.11036508617584,-11.99907788625,16.93521421657482,-14.5587245,20.720650165445228,-0.4303849833950001,6.937519562497318,-1.9699035999999999,6.933524574526634,active
-14.4033181883,5.514851140102904,-15.4975725,15.418076728808312,-11.75558231685,17.27078231716276,-14.255755,20.856227795213215,-0.6770899611960002,6.519406596540257,-2.2620959000000003,6.538241344177345,active
-14.7000311823,6.027757056150035,-15.9322685,15.882163033192898,-10.88435811715,19.179713864282306,-14.27252,22.011164631126025,-2.8674550908009997,5.233535769988449,-3.8751416499999998,5.956109961227245,active
-14.5093097745,5.837713711065914,-15.253280499999999,15.634211748531051,-9.7780985721,19.668743470011172,-13.915063,21.92114011693657,-4.10736868375,4.950099622539135,-4.414021,6.42272888622484,active
-14.058183896000001,5.739969527729821,-14.51381875,15.17942846032499,-9.570133002300002,19.728240282593756,-13.3989365,21.882524831614564,-5.29819037795,2.7546512748378205,-5.2792217,5.96833179445796,active
-13.671082881,6.1352975181786,-14.104869,14.978390213823277,-9.28901754075,19.660775765925486,-12.484039249999999,21.700212443010184,-4.9611871591,2.8940261470436024,-5.03971975,5.739938016276126,active
-12.688508122600002,6.613246618963966,-12.676838499999999,14.300859906533885,-8.212869443,19.07272048760312,-8.970545999999999,20.721994304410178,-4.519503642735,2.9798031328824464,-4.1338036,5.409320082401973,active
-13.2669112821,6.474995526710735,-14.770684,14.755570954818443,-6.8006520403,17.585109910240874,-8.875942,18.813260702911446,-4.443461779334999,2.612837351942433,-4.226610600000001,5.151420873601571,active
-14.037700416999998,5.82018810717169,-15.520924,15.190860727828772,-7.136828951049999,17.922517805516488,-9.97525625,19.249542559322176,-4.72372095265,2.4621482217347666,-4.434378499999999,5.324040066994926,active
-13.7741524955,5.884794964760906,-14.85989875,14.972806506720035,-8.574469463335,19.2257677610937,-10.8218955,21.00722546770888,-4.713554093546501,2.8506878692984494,-4.8151867500000005,5.504850716805449,active
-13.633014005999998,6.001054439834661,-14.578484,14.889313684844652,-9.021679521985,19.463308209179296,-12.097244,21.40833870272708,-4.2838277193400005,3.0719514018564347,-4.58466635,5.266961260278703,active
-15.353979329500003,6.329612748678633,-16.591498,16.601456526799304,-9.5213764404,19.882301911216107,-12.340338500000001,21.9996820195681,-4.3944476788435,3.8873278506853137,-4.6080178,5.86062553245924,active
-15.887451915000002,6.18619506514648,-17.2644975,17.043731771198456,-10.339179727000001,19.519778540041116,-13.135485,22.045754305720553,-4.8741222071,3.8362628812412147,-5.27982065,6.196805275241798,active
-14.93493461,5.810453289618779,-16.374747999999997,16.02013833893651,-11.213307966500002,18.369822073539016,-13.394745499999999,21.48258333511094,-5.8264837638500016,2.7182130741648045,-6.0522145,6.426480526336739,active
-14.984667235000002,5.330208254041526,-15.835869500000001,15.899978508632573,-11.996383601500002,16.991712272324413,-13.87794075,20.765064748997794,-5.0527128135499995,3.56927708629211,-5.6732025,6.1810959384520645,active
-14.5633473815,5.505544892398646,-15.699353,15.564400290202274,-11.830444654000003,17.004286017031475,-14.0312225,20.67992831094016,-3.5271691970250005,4.1795501222649465,-4.287084800000001,5.4609723102066985,active
-14.0279108855,5.796361302890735,-15.0532965,15.172741978410174,-10.490706609199998,19.019631185226842,-14.04559175,21.679311883227655,-4.063881119215,4.025695581769713,-5.0415163,5.713171058493431,active
-14.9490053945,5.639967979512485,-15.208973,15.972568825979952,-9.7824933603,20.031472865589766,-13.89470575,22.247489341122257,-4.65174465009,4.185120791116936,-5.32592465,6.250311043916054,active
-15.366068019000002,6.359343835717147,-16.5214435,16.62393136761891,-9.5210111589,19.83122980205898,-11.8685185,21.953608827995918,-5.34681523905,4.150655760111523,-5.49716865,6.762413527971321,active
-14.633778886,6.689638165499779,-16.1574005,16.083376106269604,-9.03579816225,19.640543975730633,-10.871592,21.57470419851026,-5.2546728595,3.2748691037060977,-4.91937025,6.187303990312956,active
-15.4984588175,6.866325074952432,-16.55677,16.944406559466444,-9.4038587911,19.565949975631497,-12.534933500000001,21.66436767181582,-5.631110035300001,2.9862104951021875,-5.2043774,6.370421185848666,active
-15.656200772500002,7.035631014442015,-16.85016,17.157191666509735,-9.48491223165,19.103148445100885,-14.2665325,21.28542198677504,-6.743878029499999,2.8756126071069357,-6.0989173,7.328553268114682,active
-14.50953125,6.230572459531025,-15.4939805,15.784563031719495,-8.5074747157,17.899130273541623,-13.3067285,19.777616040987926,-6.2581022027749995,3.627152585429917,-5.870791649999999,7.228713431792568,active
-14.392917731499999,5.969356231555933,-14.615607,15.575979217238531,-8.055720124505,17.949852249426336,-12.377461,19.633665896151676,-5.690261022874999,3.758161697555682,-6.0707758,6.814119969350421,active
-14.81052537,5.892107688819777,-14.249169,15.934083283545982,-8.194810981655001,19.31149943085536,-11.44040975,20.933806802434205,-5.3344150193,3.0736911710869754,-5.504952449999999,6.152749233170108,active
-14.608242028999998,5.669721723756529,-14.849720000000001,15.664793355820388,-8.777082205500001,19.7536570490735,-11.1793525,21.570653768962448,-4.9226991803,2.608835350238075,-5.2403027,5.568209675915128,active
-14.6831102965,6.454059603459168,-15.107184499999999,16.03247762878099,-9.52327446365,19.988454016246116,-12.234358499999999,22.09600323587494,-4.79232628295,3.014358328366659,-5.05648495,5.657500822217159,active
-15.389078285,6.466056410427111,-16.216079,16.686059047515382,-9.994057410999998,19.73601411563981,-13.49473725,22.078131384726248,-4.2416693894,4.150935000958332,-4.790637650000001,5.927551710802953,active
-16.827221657,6.730715197483962,-17.851877,18.117157700039574,-10.5578450168,19.182437688198952,-13.709091749999999,21.85392819339571,-4.4258523707,4.682715137387598,-4.87566085,6.434776698523436,active
-17.156938003,6.614696226304334,-18.504521,18.381946490354036,-11.730931591,17.93763478620092,-14.59884175,21.395436522941793,-5.1025112502,4.08429219972325,-4.8870375,6.529445352958715,active
-15.908899266999999,5.6822864916036195,-16.915424,16.888458004251035,-12.33416515765,16.693827639281253,-15.431110499999999,20.722502068523667,-4.9599896374,3.779783636028764,-4.84692095,6.230315218079279,active
-15.6414174435,6.209400796761815,-16.0418405,16.82313331711362,-11.514349936250001,18.271691622826893,-14.0306235,21.558425166052935,-5.014015280920001,3.7021579007372543,-5.045707500000001,6.227181745676015,active
-14.530020637500002,6.434903824057203,-14.454542,15.884660745981249,-10.578388216049998,19.424585763705853,-14.827566000000001,22.07555790190979,-4.5579676433765,3.706827379182609,-4.478087800000001,5.86915116614231,active
-13.576078356,5.721430855772557,-13.928236,14.726880209686335,-10.032437561,19.159100165880837,-15.579003,21.584382478676275,-4.2251916688265,3.6595784103307283,-4.58047485,5.583708105638479,active
-13.5372910515,5.620107476650304,-14.2246195,14.65216465311106,-9.714534654,19.13292236213249,-12.6151665,21.415194560605315,-4.4939068638665,3.381167724502531,-5.084626500000001,5.618748313140389,active
-13.413282944499999,5.556800835698394,-13.6773585,14.51343531694667,-9.025637186249998,19.101159720862146,-11.65715875,21.082982658682237,-3.6332925300529997,4.064254819782276,-4.5505371,5.443931576798314,active
-13.784439120500002,6.320807697203558,-14.5844715,15.157955296215695,-8.09774675925,18.223680993009644,-11.961326499999998,19.900139164519675,-2.8497020454065,5.2130252648941475,-4.082310850000001,5.929633715328171,active
-14.281525463000001,6.571017000659825,-14.128819,15.713826480242265,-8.24860296825,17.7196985857016,-12.175681,19.505312873832537,-2.8841783518,5.296789394437259,-4.38707705,6.0194835961708275,active
-13.859834344000001,5.883957900079929,-13.8216575,15.051340930634233,-8.661216922069999,18.326833159706343,-11.821218,20.22894283363679,-3.2197385365999995,4.662467186400964,-4.53736445,5.656555798983292,active
-14.074122739999998,6.329277581590929,-14.3216185,15.425316425665,-8.83040120587,18.99714918300093,-11.07457,20.906056638027586,-4.34130221937,4.198729647137183,-4.87925365,6.032254052707568,active
-14.514321310999998,6.419683550338171,-14.404246,15.86416711715427,-9.111109501100001,19.374270810546335,-10.505154749999999,21.36581086535731,-4.723265903665,3.3524894708754855,-4.660708,5.787247231697786,active
-13.9452766255,5.735602906075112,-14.559922499999999,15.073267567266662,-9.9023520503,19.333233524720466,-13.443843000000001,21.67859831854562,-4.326878199545,3.542545141635811,-4.49664935,5.586479473140721,active
-14.5162373555,5.5812351949628525,-15.35087775,15.547204968456489,-10.643395117274999,19.281824193816405,-14.10427,21.982075883375316,-4.49208664925,3.909532985287402,-5.01397345,5.948686274010848,active
-14.556665267500001,5.597721779095117,-15.48919025,15.59084091319695,-11.139014556575,18.541866516810053,-13.9006935,21.590726137607216,-3.68301313765,4.484159075237541,-4.4978465,5.7941116636700665,active
-14.475569887,5.653197627838777,-15.46104875,15.535152839792925,-11.9387654095,17.462223263299755,-14.576088500000001,21.117261058051874,-3.5394137258000002,4.411899201550192,-4.59664115,5.647564060211931,active
-14.426657566500001,5.786512316036056,-15.837067000000001,15.538492677887726,-11.84852703365,17.429777920397985,-15.2688485,21.03962369981355,-4.5338258291499995,3.2589293196958558,-4.7038185,5.578807565984608,active
-13.8750965825,6.193742910543947,-15.250885499999999,15.188447720534413,-11.150768057250001,18.078006557961558,-15.394587,21.201883825989135,-4.8421068034,3.8280595611822057,-5.0055905,6.1665848003146175,active
-13.762440874499998,6.493345567933725,-14.247971,15.210440421151185,-10.440854337384998,19.1968999974788,-14.712006500000001,21.810314164636114,-4.04772672,4.436360281692585,-5.020559499999999,5.99724750915256,active
-13.3689990275,6.124287954019792,-13.710888,14.698622500980461,-9.862433182984999,19.663716998191077,-13.30373475,21.954408341899533,-4.0530735923000005,3.7866732022807703,-4.6080178,5.540271204171017,active
-13.661430954,5.7718135159344195,-13.467793499999999,14.825044951612085,-9.9948179061,19.77087354750245,-12.1499335,22.109486393927668,-4.608281031225,3.741004965376248,-5.139711849999999,5.929704598288438,active
-13.868396507500002,5.736741799900567,-12.893588000000001,15.002602345445638,-9.9833097722,20.137983476838592,-11.840976,22.431610745297828,-4.444138362675,3.5283157288974816,-5.00319575,5.668962216311824,active
-13.699308046999999,6.313751529155602,-12.8504775,15.077638477117498,-8.932788328685,20.06490306335647,-9.7620995,21.917619409787036,-4.7910569470999995,2.534571532697199,-4.9193701999999995,5.417209545554095,active
-14.663758495500002,6.585090822826822,-15.49398,16.067744622488313,-8.743893124535,19.664817822714113,-10.0824335,21.476200820299255,-4.66793498585,3.725296117805817,-4.8499145,5.966410901172901,active
-15.1166147895,6.196196478122561,-15.367642499999999,16.3313480532273,-9.07495670925,19.260181329252685,-10.9919425,21.24746222931757,-4.4602568477665,4.250247468926567,-4.9846344,6.15371202425244,active
-14.571220982999998,6.075161529104779,-14.3551485,15.781113097690879,-8.927237907599999,19.05136849174156,-10.5740105,20.99608165491773,-4.719529698516499,3.4970214225176814,-5.105582999999999,5.868728449211046,active
-14.308026320499998,5.558708974354327,-14.483281999999999,15.344848204605357,-8.8419092681,18.658744850449914,-10.762619,20.605518074111433,-4.6953938832599995,3.54355105393955,-5.0445098,5.877133146396476,active
-13.782618889999998,5.669907312538322,-14.3832895,14.897909019560311,-8.05928277395,18.017495251647066,-10.54587,19.696675437694967,-3.629424551275,4.149272013901449,-4.304449,5.504825022425035,active
-13.5319382355,5.629129659600511,-14.274915,14.650666115585258,-8.214384277725001,18.383919597475863,-10.974578,20.09364990064673,-1.715277035065,5.610722862962774,-2.91473875,5.853630095656002,active
-13.609441027,4.848553455946248,-14.7030245,14.443261865987312,-8.765131038175,19.41498129972477,-12.209211,21.25757073352216,-1.57010892743,5.570393979550596,-2.9021649,5.774026730624985,active
-14.1673308585,5.1198886930897345,-15.135326,15.059729664993538,-9.322116793200001,19.999680416989026,-14.11385,22.020198505096346,-2.8772207905799996,4.359152489768348,-3.6344421000000002,5.2139810945815785,active
-14.842528798500002,6.124904236210307,-16.0136995,16.050780067571015,-10.2885490772,19.914278802959664,-14.8844475,22.37073646205577,-3.9959164404500003,4.211250888966441,-4.6882506500000005,5.797698601913533,active
-14.379667306000002,6.19156960719135,-14.7359565,15.649878221920371,-10.5783225538,19.514214967989624,-14.4216105,22.154039607711717,-4.021788636349999,4.181432480113627,-5.103187800000001,5.794112488836789,active
-14.156241929,5.912168948152806,-14.017450499999999,15.335519505889666,-10.9331446895,19.0422324216574,-15.4556595,21.91636911817193,-4.121295713199999,3.5767039289162357,-4.78644665,5.451048091494874,active
-13.737376974000002,6.105018843687341,-13.627062,15.026657144293736,-10.892620878699999,18.591358353984536,-14.185102,21.507198841925707,-3.8096797453,4.145222903627406,-4.6415477,5.622332106688693,active
-13.888544612500002,5.777164396462476,-13.486354500000001,15.036635985978966,-11.849377295525,17.323696640603618,-14.491066,20.95274815533481,-4.56551796605,4.416872426055942,-5.18761235,6.3446964085162,active
-14.0431850175,5.882236939664537,-14.376703500000001,15.219683087798469,-11.482855443775,17.78315013299864,-13.963563,21.13090617205374,-6.231361796,2.1789766801151416,-6.059998,6.5995507050307225,active
-12.396285771799999,6.01439235576169,-12.092454,13.771708382336977,-9.5617983064,19.223684623192565,-12.34572675,21.427325710218348,-5.175661139069999,2.8793802403758786,-5.2349141,5.919192904636838,active
-12.308496353300002,5.958517127824245,-12.0373685,13.668412095410401,-9.03812132905,19.314184401524567,-10.720706499999999,21.280511452012682,-4.4697590715699995,2.9583004247813425,-4.3882745,5.355980755578521,active
-14.045538160000001,6.091607240196438,-14.7317655,15.303570909398426,-9.025230164100002,19.45825958379519,-10.708131999999999,21.40526865552465,-5.5544514565,2.663845203914139,-5.1732421,6.157314503635432,active
-14.165498731500001,5.891562342892661,-14.4677145,15.336176466711576,-8.81903697245,19.09274360482946,-11.375145,20.987748978616015,-6.438507055999999,2.6034643467218057,-6.2521983500000005,6.942514643973762,active
-13.855912495500002,5.971251429162202,-14.696439000000002,15.081905565778927,-7.90764210311,17.964180538980692,-10.8051305,19.58645009070774,-6.6731111725,2.6627659364079768,-6.2935125,7.182289575092229,active
-13.988536658000001,5.920516157293456,-14.0934925,15.184083997500107,-7.69686843856,17.977072001883915,-10.236912499999999,19.51412375518345,-6.5610781466,2.730083532478482,-6.245013500000001,7.103790238994302,active
-13.849044824500002,5.711464776772345,-13.148058500000001,14.975104951146081,-8.206402935895001,19.03797125993627,-9.567504,20.687609264773798,-6.14359032195,2.914560110248658,-5.8624089999999995,6.796755797954573,active
-14.0207317795,5.91679215829795,-14.006074,15.212307745044958,-9.010686409445,19.147961075025062,-11.145821999999999,21.11879875450728,-6.730783236600001,3.1302938572192787,-6.185737,7.419783616284076,active
-14.447805616,5.8887187461466635,-15.57241725,15.596240269583697,-9.61477619365,18.953329058152292,-14.39287,21.210291375382987,-7.56698636075,3.3255629104308113,-6.80245425,8.262164027157377,active
-14.506124367,5.966995938648309,-15.526313,15.679753170252948,-10.025911243400001,19.217257799909724,-14.7138025,21.6327385834985,-7.1811726565,3.2165622462373564,-6.9096315,7.865353268796206,active
-13.897909121999998,5.76643064206625,-13.9970925,15.04118817452207,-10.489802560900003,19.31998872477768,-14.512022,21.941549905842415,-6.2050046054465,3.2723790667140658,-6.38452335,7.01120564425972,active
-13.596136655999999,5.788809304779587,-13.02232,14.771516292171704,-10.0979533541,19.275599296320372,-12.9456795,21.717726550740167,-5.8914786199965015,3.5900166877180157,-6.2611797,6.894439719721917,active
-14.191532505,5.968375840028206,-14.0342155,15.38970426803143,-10.760487527235,18.37792661709722,-14.240186999999999,21.256705709810102,-5.872528021349,3.3415152719872605,-5.70433775,6.752516645880161,active
-14.796819818500001,5.25771815303042,-15.678995,15.698766159064107,-11.782622066235,17.03590622180562,-15.125146749999999,20.67851960489175,-5.715678175474,3.596043011365779,-5.703140250000001,6.748025245839297,active
-14.165037659,5.3010289626838984,-14.458733,15.119811354768474,-11.3088992276,17.394688806802517,-14.425202500000001,20.711193216038648,-6.183539263675,3.3349051047812157,-6.29710505,7.02154839925046,active
-13.228507183500001,6.488914782274472,-13.671370499999998,14.727147968302388,-10.393564630800002,18.523429924758968,-14.856306,21.199718267731424,-6.6225762835,2.702698060446246,-6.0707758,7.150284648367985,active
-15.097334906999999,7.561712031698707,-15.189813000000001,16.87670325330768,-10.332347943919999,19.573226368318757,-15.977773500000001,22.089659312613886,-7.55655007565,3.4674386500225745,-6.820417,8.310503244901481,active
-17.026774588,6.866188452543678,-16.346007999999998,18.35265305118248,-10.54140315927,19.894131134953415,-16.761544,22.47039723531644,-7.890870886150001,3.41040405235052,-6.9120265,8.592935753465,active
-15.882901305500003,6.764240293412169,-15.277230750000001,17.256671924028087,-9.72647384875,19.727955229916233,-12.28525275,21.951094505655725,-7.177831656,2.823166315619885,-6.5425947,7.7104918122839745,active
-15.3804442165,7.168411275525264,-15.15269,16.961345875574576,-9.104828602,19.737589003235858,-10.821895999999999,21.691529716323625,-6.957388031850001,3.1613977699687057,-6.646179200000001,7.638698312303799,active
