mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,label
-16.120708761,6.442019994691261,-17.953066999999997,17.34825283286084,-10.711533437799998,19.671098690991595,-16.562158500000002,22.311870182992983,-4.08261014926,5.008767180568444,-5.36723865,6.442404583173034,active
-16.724505194000002,6.803265236402164,-18.7655765,18.042467893339946,-11.1404215574,19.95713195155662,-15.910114499999999,22.76868984046088,-4.78123734594,4.052208438271635,-4.521796650000001,6.254312100714132,active
-17.69932609,7.127268984360987,-18.0728175,19.06714786180236,-10.475205043000003,20.021170801429143,-13.547428499999999,22.507081733318774,-4.86933814294,4.943855134790338,-4.1715252,6.921541772477086,active
-15.820936169000003,5.613656804101523,-17.0196075,16.777962705604796,-12.489116898099999,17.469247393431246,-14.06295575,21.403291787535448,-4.4389771137,3.8234119555269728,-4.93493775,5.846093739224706,active
-16.65721724,5.008756855348229,-17.204024500000003,17.386766662154038,-13.442274772400001,15.767981220011496,-14.4180175,20.660050592720978,-4.119565332,4.4183358815382245,-5.0516951,6.024723526194671,active
-17.166470083,6.529974696117112,-18.625467,18.35488651414507,-11.660943017760001,18.993250411213065,-17.3896375,22.20616395586281,-4.356205258699999,4.755713663434571,-4.9313452,6.431731382762966,active
-15.476340819999997,5.771747306625631,-15.228732,16.507485013733106,-10.2630540415,20.212086081321132,-14.85151575,22.578162409281617,-3.967972571729999,4.658318080595243,-5.47501465,6.101453465904836,active
-14.876855399999997,5.434750278559082,-15.900535,15.829149442623384,-9.9377026504,19.90372546729848,-13.7827385,22.15749621619233,-4.78212353562,3.407150989100238,-4.61520275,5.861850952884438,active
-15.644770514,6.977972995030434,-16.29212,17.116192055591807,-9.222130792899998,19.97490925805441,-11.9289935,21.910151214224587,-5.963862054000001,2.8645607211450175,-6.1791503500000005,6.609939609634622,active
-16.723702902,7.461715516505334,-17.4537045,18.29761364820908,-9.54363812036,20.62333661801028,-12.5247545,22.63072737893227,-7.018640656999999,2.7470714287404014,-7.0575235,7.532081657307574,active
-16.568996505,6.905452772215726,-18.4338665,17.93711432734126,-9.287754331699999,19.686615635262815,-12.010424749999999,21.678320676308868,-6.1348903981000005,4.685154692857502,-5.8222923,7.705066381786999,active
-14.2929975077,7.998551660422006,-14.9353415,16.359304329124562,-10.3549151269,18.399943644164356,-10.6620285,21.033226431830244,-6.7147366260000005,3.8899327517017244,-5.38220775,7.750351540490276,active
-14.16826506,5.714264376936695,-14.839541,15.266500057519709,-7.482376417299999,18.844210820846975,-10.8727895,20.18760004299887,-5.115462356,1.6794455541825857,-5.1265391000000005,5.381476294793288,active
-15.108920862,6.091767960317246,-15.6167245,16.279374377650484,-8.46160408165,19.133166944031363,-10.9057215,20.833051628834617,-5.2818443237,3.1793596739982086,-5.327121999999999,6.156713743311561,active
-15.561878873999996,5.948452161149873,-15.770006,16.649393873994367,-10.064602723,19.655874041582607,-14.090498499999999,21.99513760963987,-5.0040340509000005,4.42472658683069,-4.7163922,6.665041642562405,active
-14.377505821000002,6.042900291466105,-15.391593,15.584099304296158,-9.4015056517,19.473057287967904,-12.303215,21.535929723557842,-5.208484893,3.1735010020393477,-4.9924183499999994,6.0908712352548156,active
-16.221922333,6.322883763852804,-17.219591,17.399133158814713,-10.364914195399999,20.01642923342448,-14.0521785,22.45177746064056,-5.7630276991999985,3.3799206593317823,-5.428311750000001,6.672489287251831,active
-14.972799967,5.80099385855722,-16.2585895,16.046798849033525,-10.224925277299999,19.489234382042078,-15.305971,21.922158907291905,-4.21849157477,3.4865092877901596,-4.3463615,5.461671970204184,active
-15.987018848999998,5.944509007763642,-17.312399,17.046072484541142,-10.7774802784,19.255860086173325,-13.992302,21.982591915718245,-5.63687005935,3.213494642522191,-5.5582414,6.480554482861795,active
-16.719092484,7.30373121212554,-17.8129575,18.23016999951817,-10.822291179400002,19.15401237117334,-12.4738605,21.916418831269624,-4.8983777591,3.595030911076264,-5.2115626,6.0654026618126045,active
-15.281242470999995,6.685531512657478,-16.5771275,16.666305521865457,-10.9361981516,18.862007311818548,-13.542638,21.721371886781107,-5.607794557099998,2.520405902269466,-5.4295094,6.142986346046456,active
-15.482903170000002,5.731012260285479,-16.819623,16.499586270081537,-11.722734678699997,17.23921864793406,-13.09896075,20.77597798763178,-5.724503805,2.1063599089894094,-5.4510645,6.096091236111495,active
-17.087206975,8.047598173056633,-18.405724499999998,18.870316377790896,-10.7675170539,19.10568140223595,-13.1588365,21.847567707443645,-6.1377045934,3.611526839258309,-6.3491965,7.112250876158669,active
-14.382678999,6.7915021101339255,-15.425123,15.891026118256482,-9.619392413500002,20.113287148154676,-13.5330575,22.20431460572436,-5.508461033299999,2.535950299980619,-4.8990124999999995,6.058867587273761,active
-14.56489218,5.4421425111881865,-15.4838015,15.538881239522555,-9.693542264969999,19.375722757003622,-15.136523,21.578443124457916,-5.704768871313,2.610819847744674,-6.08514565,6.268381318147895,active
-15.699125467999998,6.067919145392354,-16.087944999999998,16.82004716959721,-9.84624883,19.959839139380875,-12.305012000000001,22.166638056041275,-6.016971627800002,3.359180118862038,-5.974376149999999,6.882964312707031,active
-15.452773750000004,6.085557003622875,-16.3436135,16.596743071235064,-9.433215629300001,20.36740867113633,-11.894266,22.353267763935065,-5.648881078201999,3.0842559294626586,-5.3253260000000004,6.428636381668348,active
-14.784934571999997,7.211563583758826,-15.121555,16.43413743181221,-6.854941155600001,18.35535533094222,-9.7585075,19.50743696333878,-4.6376559434999995,3.2869747709585484,-4.648134300000001,5.674858039083419,active
-16.265116592000002,5.888112818187328,-17.06631,17.28806500408471,-7.717459399199999,18.06774028276793,-12.2613025,19.5636905034454,-5.818568180699999,3.200157343063555,-5.48938465,6.632822372385262,active
-15.491812702000002,6.688230957328148,-16.526832499999998,16.86064559259299,-8.872098579,19.24729771685708,-11.2398265,21.106113282715327,-5.857571139400001,3.301014584612634,-6.05640565,6.71556922144943,active
-12.899886512000002,5.949586422957931,-13.3851655,14.193332055605634,-8.281845925499999,19.138766434804396,-8.898695,20.765799497569464,-4.2293649763,3.1136292612296605,-4.704417149999999,5.242639450446198,active
-14.773606097000002,5.185756370688705,-15.687377999999999,15.648724726126813,-10.226601902499999,20.23479868936324,-14.479091,22.581762413312262,-4.0367814724,4.0682260228175045,-4.1403897999999995,5.716691613067312,active
-15.095137507999999,6.177221638441277,-16.165184,16.298455843550066,-10.09246876405,20.04239623442295,-13.091176749999999,22.350360088883576,-3.9546801980019994,3.710578511976065,-4.26553,5.410194491242646,active
-15.939860893,6.677792485066173,-17.178277,17.26922547878338,-10.418670454,19.951510948417855,-14.110856,22.41943030638026,-5.417653960199999,3.4232730430090115,-5.68637515,6.399420659418554,active
-14.178048635,5.630252580264313,-14.573694,15.244664960989551,-11.924323403999997,18.31560630218723,-16.925604,21.77834494441062,-4.48936830354,3.475130880545061,-4.5732896499999995,5.666586014116289,active
-15.435337994000001,6.523559793439895,-15.716717,16.744578915094273,-12.053714328000002,18.10210773545469,-16.328046,21.672597226045173,-2.4842819016999997,5.5537869640497455,-4.272715,6.058692987166668,active
-14.694139411000002,4.797839407043722,-15.54846675,15.450139267201681,-11.944441444499999,15.773636572498845,-14.411431499999999,19.722809537060122,1.6235119349099998,7.574810351034077,-0.32213013,7.70971888841525,active
-14.112496965599998,6.159890302286755,-15.0778455,15.385947375930854,-11.566723189199998,18.72680179247563,-14.058166,21.931148160926245,-2.9776918573019997,4.167064903876786,-4.194278000000001,5.104648314138111,active
-15.287565398999998,5.864563392105394,-16.896862,16.363337940986384,-10.2019930451,19.692761708951707,-14.61979775,22.090891271756504,-2.7572183242999997,6.13738374504244,-3.6607873499999997,6.700228155027839,active
-13.731054150000002,5.73457327630127,-14.432986750000001,14.86937542147915,-9.354204099100002,19.73470911831204,-11.756552,21.750064157886147,-5.4575190432,2.8114702389713777,-5.07205285,6.132685819644293,active
-14.385313641999998,5.755500027479126,-14.736555500000001,15.483273921860338,-9.786061905499999,19.818812803276767,-13.5378475,22.01418849606526,-5.1388617127,2.7013340798324057,-5.50016235,5.799321809919616,active
-12.95685212,6.442641922818738,-13.012739499999999,14.455883765987931,-8.791973175999999,19.588575125058302,-10.0650695,21.381626341400132,-4.7835126055,3.078050438904714,-4.432582350000001,5.679933398057981,active
-12.420164125199996,6.80137655258542,-12.146941,14.144137042494437,-7.6337657100000005,18.623157409650876,-7.51856525,20.04066243667508,-4.25549467997,2.869309762866312,-4.0386017,5.124435978854659,active
-14.113658439,6.047103087700506,-16.1322525,15.342657388096109,-5.967538370600002,16.533953172828753,-9.5728935,17.49998301858217,-4.6314288787,2.327763150964765,-4.4469525,5.178265146994296,active
-13.961742394999998,5.613575974722371,-15.141313499999999,15.03753183125744,-8.306119531499998,19.223532247870857,-11.659554,20.852826471144077,-4.8160130266,2.5980555792567244,-4.432582350000001,5.465928588754048,active
-13.586562595999998,6.166693089562443,-14.374907499999999,14.907800166331548,-8.842819395169998,19.32108329279554,-10.215357000000001,21.160497911596178,-4.611095160493001,3.092543804699624,-5.085824049999999,5.543499570782714,active
-13.679465416000003,5.861451206575041,-14.785653,14.87080422210344,-9.2005396488,19.700211000396894,-12.340338500000001,21.653342932551965,-3.9565602781869997,3.031318862945036,-4.14997,4.975075310312911,active
-17.028493243,6.36485911858087,-18.7518055,18.167991066991554,-9.842213231999999,20.156849512963195,-12.140953,22.34065258155003,-4.832335079499999,4.560593905101332,-5.97078375,6.628913102473224,active
-14.746410586999998,5.812305021510783,-16.951948,15.839876450491476,-10.836146222000002,18.949793930339528,-13.97673525,21.746857429221222,-4.9159093347,2.9630958645345173,-4.6619055,5.73221617861608,active
-15.123458633000002,5.831729459718061,-15.733482500000001,16.19839432877507,-11.590469710999999,17.858534369588888,-12.991783,21.215017451161764,-6.737058192999999,2.096906932447834,-7.0581225,7.052730080783095,active
-14.845875837000001,4.802211711815045,-15.9945395,15.595853754106027,-12.402297492,16.158366489314577,-14.0312225,20.30514374750998,-3.3683674341000005,3.9344365732206197,-3.7607794,5.164386934410944,active
-14.280818926,6.140498883315127,-15.484998999999998,15.53288313442917,-11.258591815999996,17.873407751501023,-14.091696500000001,21.048040461862595,-3.6859709599499997,4.425267533974855,-4.67507815,5.742259549809127,active
-13.775002845,5.449774014333199,-14.466516500000001,14.80384206275474,-9.7228214024,20.161766601122043,-14.04559175,22.292714508922117,-4.44179127848,3.564356741130046,-5.24928405,5.683933703856846,active
-16.123007944,5.608505879651054,-16.7393905,17.06142344537368,-9.8421653182,20.001722795486547,-13.032499000000001,22.202172051184323,-4.8616980217,4.734311282600892,-5.5181249999999995,6.769466296655755,active
-14.609128094000003,6.976974727258874,-16.116086,16.17461029664273,-9.1998569996,19.754760800492832,-10.871592,21.702198905984858,-5.8319324564,3.4264808535001605,-5.49477365,6.755353396012743,active
-14.658429678,6.424573646846418,-16.338224500000003,15.991621421956784,-8.8717393249,19.623798335532847,-10.996133,21.446451574829396,-4.677413262600001,3.0238892280560714,-4.317023,5.561534125766412,active
-16.338487957,7.215841360937741,-17.193845,17.846396599924358,-9.9359782573,19.59219861639935,-14.7527215,21.880113530046742,-6.584806808,2.6350760707152423,-6.6330065000000005,7.0875856494404825,active
-14.973913587999998,6.8184606826488166,-16.7453775,16.439117377794666,-9.033846206,18.689072941775564,-13.652808499999999,20.67363079438244,-6.902949250999999,3.1027533076338787,-5.870791649999999,7.561846049017006,active
-14.045148911999997,5.577196725654624,-15.3029775,15.10166481033601,-7.981103225399998,17.150880461910546,-12.900773000000001,18.839033475925664,-5.61325515455,3.997277692170455,-5.9103096,6.8794680091503055,active
-14.740686551,6.346408919607122,-14.2042625,16.036270673319045,-8.130337023609998,18.801195712536437,-12.1313725,20.397364798825635,-5.7672668912,3.521365441970661,-6.208489500000001,6.74813913790149,active
-14.880364189,5.431186103759445,-14.573693500000001,15.831236308829663,-8.2592849397,19.90330808582705,-11.00810825,21.45684142055653,-4.9015631474,2.4924012072501585,-4.79782285,5.493201655507726,active
-14.336119869000001,5.9134434922578905,-15.107184499999999,15.496562802605695,-9.2948794713,19.68939056743949,-11.7170345,21.683868757534885,-4.9438352132,2.732732185660728,-5.44148445,5.642220623286269,active
-15.030100723999999,6.965520520916647,-15.2311265,16.551048883367578,-9.751669456,20.379765577068678,-12.639715500000001,22.500590074609022,-4.6408173527,3.278764217160895,-4.7571075,5.672739862265745,active
-15.748055846,5.938289639654354,-17.362095,16.81998555096635,-10.236445365999998,19.17032648709957,-14.23180475,21.647429805334266,-3.842521426099999,4.854113127654768,-4.87566085,6.171852317055815,active
-17.906387468000002,7.310721348381361,-19.5331805,19.32746471530836,-10.8792446676,19.28570866829105,-13.5079105,22.058493552083686,-5.0091833153,4.452785283131212,-4.89182735,6.687371777923904,active
-16.407488538,5.776593409315952,-18.1907725,17.385080420492404,-12.582618514400002,16.533711553232042,-15.431110499999999,20.71116293758382,-5.1958391851,3.699525918434174,-4.8870375,6.367603311951459,active
-15.410309995999997,5.570607580058551,-15.789166000000002,16.376782537962495,-12.0857118009,16.932053280130802,-15.14490625,20.73383499820498,-4.7241400897000005,3.862508724160602,-4.7792616,6.089932963086319,active
-15.872524891000001,6.809053428009173,-17.1273835,17.257943762657334,-10.942988071599999,19.58897055195842,-12.9810055,22.352616794188087,-5.303890472140001,3.5301082124968564,-5.8001385,6.36147007322017,active
-13.187516383999998,5.764545304023987,-12.919933,14.380829986992824,-10.2137883605,19.350555629540942,-15.579003,21.79497730701559,-3.8120448146130004,3.7462282258516053,-3.90747425,5.331563497660274,active
-13.964640328000003,5.680246723879833,-15.176041,15.0649835813422,-9.851086761499998,19.061468558633347,-15.3155515,21.37171256961525,-4.63833852304,3.541362922311206,-5.28520945,5.824948333535865,active
-13.109941775,5.554828129586595,-13.2737965,14.227372481862004,-9.5779825465,19.299166997197233,-11.15001325,21.458588443299536,-4.349475204692999,3.2243874319547845,-4.7283673,5.404687051483528,active
-13.716624113999998,5.570095530434003,-14.053974499999999,14.793967745697755,-8.473291826,18.98209212493502,-12.208611999999999,20.700562736159693,-2.917109855413,4.665866813780866,-4.0170465,5.482895211587565,active
-13.852254127000002,7.019510433907059,-14.698235,15.51340503768922,-7.7222016925000005,17.520129287873555,-11.769126,19.066142240653104,-2.7822942353999998,5.731166863607121,-4.1260200000000005,6.344995830941363,active
-14.710796798999997,6.094823683651901,-13.7240605,15.911723647641846,-8.775004244,17.989783329197575,-14.765894,19.934810775911025,-2.9860624681999997,4.850577844415109,-4.4936553,5.67533201094668,active
-13.008871889,5.566134102362826,-13.927038,14.138697895543492,-8.54742960014,18.747795099781644,-11.26257875,20.518859024363714,-3.4534146050000007,4.4786565835587515,-4.54095695,5.63771705387446,active
-15.139373590999998,6.873853458442958,-14.638957999999999,16.612585454478026,-9.113372811600001,19.333575459296593,-10.333910249999999,21.286212266232862,-5.22918983374,3.7129173935995428,-5.572012900000001,6.402524840503694,active
-13.889269030999996,5.899307179332871,-14.204262,15.078647192625162,-9.108846190599998,19.512281454947324,-11.529624,21.445114017540654,-4.21734197359,2.87907171243966,-4.188889,5.098248396098461,active
-14.00128422,5.596285685585505,-14.761104,15.067886021242773,-10.695857909999999,19.21775689980677,-15.695162,21.909594585212652,-4.4364144255,4.112508161490197,-5.396577649999999,6.03534332903479,active
-15.031190491000004,5.546250707059666,-16.0406425,16.012182097179416,-10.59093232455,19.442355561795395,-13.161231,22.054318973764794,-4.547758873,3.715413827017808,-4.6134064,5.860748047296129,active
-14.082140044000003,5.636461121027888,-15.130536,15.157792228685505,-11.6870967886,17.676603653498415,-14.1485775,21.116958230335854,-2.8182674023,5.010338918494905,-4.3828858,5.726699945716524,active
-14.86899973,5.6707765214542105,-16.390915,15.903561936354183,-12.190434030399999,17.330559872417844,-15.548466999999999,21.117563881425323,-4.2605600493,3.6016964894975065,-5.0199609,5.567303419082284,active
-13.984315402999998,5.895140084310184,-15.713723000000002,15.16463738894166,-11.506620036900001,17.609046168646945,-14.9395335,20.96139371734219,-4.807091609,2.8680036732593313,-4.4984453,5.590288038773041,active
-13.765877761999997,6.506583350062744,-14.444363249999999,15.212220783985707,-10.7949160776,18.617074704451575,-15.394587,21.43967651267263,-4.877121997800001,4.607404762721026,-5.5265075,6.693445737622262,active
-13.759003986999998,6.5128578124059535,-13.889916,15.208659849903047,-10.08679259717,19.84730839583741,-13.450429499999998,22.174757697711307,-3.2183314422000007,4.116250409298112,-4.186494,5.20881363935969,active
-12.978994067999999,5.7155984871303644,-13.356425000000002,14.170238968436815,-9.638073768799998,19.575797940589958,-12.59720425,21.731824873524282,-4.8878157424,3.2359607834803206,-5.464237,5.85298816861555,active
-14.34386784,5.775400515268539,-13.522279999999999,15.452127465563851,-10.351562043400001,20.05627759189347,-12.1499335,22.480804364457622,-4.32874632005,4.183575151845301,-4.977449200000001,6.00544109487159,active
-13.392925175,5.686903820764573,-12.577445,14.53918536435619,-9.615057501,20.313662259188334,-11.1009155,22.38230900474983,-4.5595304053,2.7376213517892136,-5.0696575500000005,5.311209135024685,active
-14.005690919000001,6.899207604598765,-14.871275,15.597514322295043,-8.25051915637,19.891759078654804,-8.2161147,21.442861861245145,-5.0225834889000005,2.3043724669875645,-4.8499145,5.5211752412792645,active
-15.321826071999997,6.220203908134681,-16.159197,16.524599283274775,-9.2372670927,19.522868621114515,-11.133847,21.509488105187515,-4.3132864828,4.725634130463266,-4.77746535,6.380653731268804,active
-14.911403507,6.196571424922554,-15.0886235,16.135782503445473,-8.9126463258,19.090850293950094,-10.849439,20.982164421845294,-4.607227212733001,3.7331518796212015,-5.06846,5.918074122254942,active
-14.231038458999997,5.962943529799946,-13.7875285,15.418287330495703,-8.9418294894,19.1079694431273,-10.481204,21.009989669073978,-4.8318321843000005,3.2588254138875357,-5.105582999999999,5.818964332650149,active
-14.385014181999999,5.151886544987117,-14.715599000000001,15.271055911070334,-8.741989046799999,18.294247917991843,-11.329041,20.19294639993061,-4.55895558222,3.8187424731708184,-4.9708629,5.934731850411583,active
-13.180223598,6.111088082609743,-14.0342155,14.515172671076177,-7.376576501100001,17.802198292605144,-9.265732,19.187573121302282,-2.69989352033,4.27533800396004,-2.91473875,5.038368279388069,active
-13.883652873,5.10871512158718,-14.595248999999999,14.784917909462985,-9.05219205435,19.000382489115545,-11.81044025,20.960595658859482,-0.7306605498000001,6.56059177822909,-2.9350963500000002,6.568471334701516,active
-13.335229181000003,4.582960509311902,-14.8676825,14.093325692305816,-8.478070022,19.91254579681778,-12.4469165,21.55045374481003,-2.4095573050599994,4.231673176117801,-2.7357110999999996,4.8511806498158965,active
-14.999432536000002,5.5035442844460345,-15.918497,15.967751441451155,-10.166163564400001,20.15107953050684,-15.301180500000001,22.480129621523492,-3.3448842760999997,4.455049704589461,-3.9481897,5.553129209028009,active
-14.685625061000001,6.713352594449926,-16.152611,16.13338140189789,-10.41093459,19.775403375363297,-13.985118,22.26080573359835,-4.6469486047999995,3.865836223446704,-5.5235137000000005,6.032360578173375,active
-14.073709550999997,5.639156102856653,-13.950389999999999,15.150953147005975,-10.745710517600001,19.347674290403226,-15.1011965,22.046756450124672,-3.396628667900001,4.405806386238362,-4.71639215,5.5456383691590165,active
-14.238774307000002,6.200541032323432,-14.3276055,15.517890828597634,-11.120578861400002,18.82743877891864,-15.48679525,21.785201414648583,-4.8459627585,2.2897202452124072,-4.8828458,5.354787173183556,active
-13.235979641000004,5.99703268705137,-12.71935,14.518812420306057,-10.664662896,18.444269556829433,-12.11341,21.225555431494698,-2.7733967320999993,5.208361724246589,-4.49664905,5.877711371419482,active
-14.541109584,5.5012451776659725,-14.6431495,15.537211122130053,-13.03409169505,16.13151632741208,-15.700551,20.676341725419373,-6.3576391999999995,2.3662777890893505,-6.1695705,6.77959099553674,active
-13.545260450999999,6.227869623510542,-13.8360275,14.895387780531113,-9.931619192500001,19.25066506454775,-11.710448,21.57589590626446,-6.105084391999998,1.977966897297891,-5.9701847,6.414459053558623,active
-11.2473110926,5.590876369219901,-11.4559775,12.54780165622112,-9.1919774203,19.286485589506615,-13.634846249999999,21.27771815833664,-4.24623788614,3.317822723623005,-4.341571699999999,5.378513208575952,active
-13.369681614000003,6.150902500613073,-14.40724,14.703865206674651,-8.8842652378,19.437776312038988,-9.90939325,21.28330437908731,-4.6932802570000005,2.54609540687145,-4.3882745,5.333353107888972,active
-14.721394705999998,5.986133054107989,-15.0167725,15.880645866648944,-9.166195090399999,19.57562065278234,-11.779305,21.526541922415106,-6.415622655999999,2.506592188559301,-6.270161,6.883341370288817,active
-13.609602757,5.771789359906605,-14.33359325,14.771652043502847,-8.4718788545,18.689555121034793,-11.048224999999999,20.434754885765084,-6.461391456,2.7093275463694084,-6.23663085,7.001187809482811,active
-14.102222234000001,6.183504854167745,-15.4197345,15.385904162441182,-7.34340535172,17.284115581216437,-10.6967555,18.69970179094496,-6.884830889,2.611752762437275,-6.36955435,7.358935815544683,active
-13.874851082000003,5.674261776643279,-11.933185,14.979544946040678,-8.050331525400003,18.724892067931055,-9.856703,20.295891327925457,-6.2373254042,2.8193965584168192,-6.1402313500000005,6.839132633744952,active
-13.823238566999999,5.7768997771628845,-13.528267499999998,14.9706636394392,-8.362474346390002,19.43910907971477,-9.469907,21.07204663503167,-6.0498552397,3.01800910207032,-5.3175421,6.754113085528183,active
-14.218224992,6.076110043785523,-15.2023865,15.450172945785518,-9.6588984725,18.927876202872234,-13.997691499999998,21.165447604003262,-7.4117112335,3.1066677793049857,-6.7294062,8.03046289156809,active
-14.67738624,5.716528419597411,-15.76342025,15.740952227819179,-9.5706539148,19.074000809780916,-14.524596500000001,21.255040535823127,-7.722261488,3.5398242382616334,-7.07369015,8.487542316268867,active
-14.334862493999998,6.231514821408641,-15.052099,15.618314311142196,-10.481168572,19.444796619807093,-15.0742525,22.003954396073567,-6.640083825,2.7704202927406767,-6.6108528,7.189519421732699,active
-13.460955749999998,5.2556474461727944,-13.197755,14.441015943524752,-10.498436549800001,19.292329702238753,-14.237792500000001,21.878967422542164,-5.769925385893,3.669803162358867,-6.11688,6.828236936188361,active
-13.731317562000001,6.300822751323707,-12.9283155,15.094782067279146,-9.6974701584,19.347673629260257,-11.400892,21.555279575750983,-6.013031854099999,3.5226864121281154,-6.27375365,6.960012819027808,active
-14.651747447999998,5.6102220896552355,-15.3700375,15.67907998755914,-11.82350489607,17.386565394375538,-16.092135499999998,20.953877867310368,-5.732024188598,3.1614921624137238,-5.3720288499999995,6.538438931789906,active
-14.941892189,4.904010561350223,-15.826888,15.718427675110364,-11.7417392364,16.765431851813076,-14.425202500000001,20.399444806700643,-5.69933216235,3.999762451964792,-6.2761487,6.951295258599152,active
-13.388183129000002,5.587230637464134,-13.8060895,14.496496895108692,-10.876059218799998,18.076186586970433,-14.415621999999999,21.01831821156356,-6.667746365,2.4256492384763373,-6.6336055,7.091105560757811,active
-13.068831238,7.305387689663615,-12.933704500000001,14.954241951053566,-9.9110700428,19.038957918243984,-16.289725,21.37957924796057,-6.577406202,2.96564345402807,-5.721102999999999,7.208977946391804,active
-17.125838575999996,7.297607615350948,-16.7429825,18.601528783133972,-10.75362584504,20.180479103035204,-15.5287075,22.777613752868678,-8.5356939493,3.665494873276487,-7.39881395,9.282217694897739,active
-16.9277106,6.441303651776161,-16.184344,18.10035565850554,-10.329180473500001,19.702992806991297,-17.736915500000002,22.158921804793685,-7.2460478230000005,3.0171756372372225,-6.182144,7.843310805449539,active
-14.838092011,6.948119598519905,-15.116165500000001,16.369562511645967,-9.123767223999998,19.833655614487743,-10.821895999999999,21.741280653206626,-7.109615489000001,2.6283633925927004,-6.8575395,7.575344453139731,active
